frame,time_s,x,y,w,h,area
208,3.586207,354,865,30,19,366
209,3.603448,354,864,32,28,503
210,3.62069,355,865,30,25,389
211,3.637931,355,865,30,27,422
212,3.655172,355,865,31,27,437
213,3.672414,356,865,28,26,406
214,3.689655,355,864,29,27,422
215,3.706897,354,863,31,18,375
216,3.724138,354,863,32,26,443
217,3.741379,355,863,31,25,441
218,3.758621,355,862,31,23,442
219,3.775862,355,862,31,20,428
220,3.793103,355,860,31,21,460
221,3.810345,356,860,33,20,472
222,3.827586,356,860,33,26,525
223,3.844828,356,860,34,26,546
224,3.862069,356,860,34,26,538
225,3.87931,357,859,34,27,561
226,3.896552,358,860,33,26,540
227,3.913793,358,860,34,26,544
228,3.931034,359,860,33,26,542
229,3.948276,359,860,32,25,525
230,3.965517,360,860,31,25,519
231,3.982759,360,860,32,25,542
232,4.0,360,860,32,27,562
233,4.017241,360,860,32,27,555
234,4.034483,360,860,32,27,549
235,4.051724,360,860,32,27,551
236,4.068966,361,860,31,27,541
237,4.086207,361,860,31,27,537
238,4.103448,361,860,31,27,545
239,4.12069,362,860,32,27,553
240,4.137931,362,860,32,27,544
241,4.155172,363,860,31,26,529
242,4.172414,363,860,30,26,531
243,4.189655,363,860,31,26,533
244,4.206897,363,860,31,26,511
245,4.224138,366,862,27,25,474
246,4.241379,365,862,29,25,472
247,4.258621,366,862,26,25,453
248,4.275862,365,862,29,25,462
249,4.293103,365,860,29,26,445
250,4.310345,369,862,24,24,392
251,4.327586,369,861,25,25,406
252,4.344828,370,860,24,25,410
253,4.362069,369,860,25,25,397
254,4.37931,369,860,25,24,380
255,4.396552,370,859,26,25,403
256,4.413793,370,859,26,25,394
257,4.431034,374,859,22,25,370
258,4.448276,342,873,15,22,194
259,4.465517,344,873,13,22,172
260,4.482759,378,859,19,25,367
331,5.706897,390,855,19,27,393
332,5.724138,387,856,22,26,419
333,5.741379,388,855,22,27,392
334,5.758621,388,854,22,28,433
335,5.775862,388,854,22,26,448
336,5.793103,388,854,22,27,469
337,5.810345,388,854,22,27,477
338,5.827586,389,854,24,26,498
339,5.844828,389,852,24,29,539
340,5.862069,389,852,26,28,530
341,5.87931,387,852,28,29,575
342,5.896552,387,852,29,29,597
343,5.913793,389,852,28,30,607
344,5.931034,389,852,29,30,649
345,5.948276,390,854,28,28,625
346,5.965517,390,853,28,29,657
347,5.982759,390,854,28,28,638
348,6.0,390,854,30,28,654
349,6.017241,390,852,31,30,683
350,6.034483,390,853,31,29,656
351,6.051724,390,853,31,29,632
352,6.068966,390,852,31,30,687
353,6.086207,391,852,30,30,695
354,6.103448,391,852,30,30,675
355,6.12069,390,852,31,30,684
356,6.137931,390,851,31,31,704
357,6.155172,391,852,32,30,697
358,6.172414,392,852,31,30,680
359,6.189655,392,852,32,30,691
360,6.206897,393,852,30,29,664
361,6.224138,394,852,29,29,647
362,6.241379,393,852,30,30,662
363,6.258621,393,852,30,30,654
364,6.275862,394,852,29,30,618
365,6.293103,394,852,29,30,641
366,6.310345,395,852,28,30,631
367,6.327586,396,852,27,30,617
368,6.344828,396,852,28,30,614
369,6.362069,397,852,26,30,592
370,6.37931,397,852,26,30,592
371,6.396552,397,852,26,30,572
372,6.413793,398,853,26,29,524
373,6.431034,398,852,25,28,506
374,6.448276,398,852,25,28,497
375,6.465517,399,852,25,27,471
376,6.482759,401,852,22,26,442
377,6.5,403,852,20,27,420
378,6.517241,403,852,21,26,413
379,6.534483,403,852,21,26,396
380,6.551724,404,852,20,26,374
381,6.568966,405,853,19,25,356
382,6.586207,406,852,18,27,370
383,6.603448,406,852,18,27,379
384,6.62069,406,853,18,27,362
449,7.741379,415,850,19,27,397
450,7.758621,415,851,22,25,425
451,7.775862,416,851,21,26,429
452,7.793103,414,850,23,26,449
453,7.810345,415,850,22,27,452
454,7.827586,415,850,23,26,453
455,7.844828,415,850,23,26,456
456,7.862069,415,849,23,27,453
457,7.87931,415,850,23,26,453
458,7.896552,415,850,24,26,461
459,7.913793,416,849,24,28,521
460,7.931034,416,850,24,27,526
461,7.948276,416,849,25,28,549
462,7.965517,416,850,24,28,526
463,7.982759,417,850,24,27,536
464,8.0,417,849,23,29,533
465,8.017241,417,849,24,29,551
466,8.034483,417,849,25,28,559
467,8.051724,417,850,25,28,559
468,8.068966,417,850,25,28,556
469,8.086207,417,850,25,28,560
470,8.103448,417,850,25,28,564
471,8.12069,417,850,27,28,590
472,8.137931,417,850,28,28,597
473,8.155172,417,850,29,28,623
474,8.172414,417,850,28,28,612
475,8.189655,417,850,29,29,625
476,8.206897,417,850,29,28,634
477,8.224138,417,850,29,28,634
478,8.241379,417,850,30,28,639
479,8.258621,418,850,30,28,631
480,8.275862,418,850,30,28,622
481,8.293103,419,849,31,29,628
482,8.310345,419,849,31,29,627
483,8.327586,422,849,28,29,617
484,8.344828,422,851,28,29,614
485,8.362069,422,851,28,27,613
486,8.37931,422,850,29,28,620
487,8.396552,422,849,31,29,642
488,8.413793,422,848,31,29,656
489,8.431034,423,848,32,29,695
490,8.448276,424,848,32,29,696
491,8.465517,425,847,31,30,678
492,8.482759,426,848,30,29,662
493,8.5,426,848,30,29,671
494,8.517241,426,848,32,29,684
495,8.534483,427,848,33,29,670
496,8.551724,428,848,33,29,670
497,8.568966,428,847,35,30,733
498,8.586207,428,847,35,29,691
499,8.603448,431,846,35,30,717
500,8.62069,430,847,36,29,754
501,8.637931,429,847,41,29,808
502,8.655172,430,846,41,30,840
503,8.672414,432,846,39,30,821
504,8.689655,434,846,40,30,879
505,8.706897,435,846,39,30,868
506,8.724138,436,846,41,29,904
507,8.741379,436,846,43,30,942
508,8.758621,437,846,43,30,998
509,8.775862,438,846,44,29,1016
510,8.793103,438,846,47,28,1020
511,8.810345,438,846,50,28,1090
512,8.827586,438,844,51,30,1113
513,8.844828,438,843,52,31,1138
514,8.862069,438,842,55,32,1198
515,8.87931,439,842,57,31,1193
516,8.896552,440,841,56,31,1202
517,8.913793,440,841,58,33,1250
518,8.931034,441,841,60,33,1281
519,8.948276,442,840,60,32,1257
520,8.965517,442,840,62,33,1297
521,8.982759,442,839,62,35,1321
522,9.0,445,841,61,32,1254
523,9.017241,445,840,61,32,1273
524,9.034483,443,839,63,35,1341
525,9.051724,442,838,64,35,1373
526,9.068966,441,836,65,36,1376
527,9.086207,441,834,65,39,1415
528,9.103448,441,833,65,41,1460
529,9.12069,443,830,63,46,1489
530,9.137931,445,830,61,47,1527
531,9.155172,446,830,60,50,1565
532,9.172414,446,830,59,52,1590
533,9.189655,446,830,59,52,1604
534,9.206897,446,828,58,56,1671
535,9.224138,446,827,59,58,1744
536,9.241379,447,826,58,60,1786
537,9.258621,447,824,57,63,1819
538,9.275862,447,823,56,64,1872
539,9.293103,448,823,55,65,1884
540,9.310345,448,822,54,66,1917
541,9.327586,448,822,54,66,1934
542,9.344828,449,821,53,69,1987
543,9.362069,450,819,52,76,2077
544,9.37931,451,818,52,72,2005
545,9.396552,452,817,50,72,1956
546,9.413793,452,818,50,71,1957
547,9.431034,454,817,48,72,1941
548,9.448276,454,816,49,73,1980
549,9.465517,455,816,47,73,1959
550,9.482759,456,816,46,79,2025
551,9.5,457,815,45,78,1990
552,9.517241,457,814,45,79,1992
553,9.534483,457,814,45,79,1968
554,9.551724,458,814,44,79,1953
555,9.568966,458,815,45,74,1910
556,9.586207,458,816,44,73,1855
557,9.603448,458,815,44,80,1917
558,9.62069,458,815,44,77,1841
559,9.637931,458,815,44,78,1797
560,9.655172,457,815,45,79,1750
561,9.672414,458,816,44,73,1598
562,9.689655,458,815,44,74,1564
563,9.706897,457,815,45,78,1615
564,9.724138,464,815,38,32,791
565,9.741379,465,815,38,32,817
566,9.758621,464,815,38,32,785
567,9.775862,465,815,37,32,767
568,9.793103,465,815,37,32,771
569,9.810345,465,815,37,32,769
570,9.827586,465,816,37,31,765
571,9.844828,465,816,37,30,760
572,9.862069,465,815,38,31,751
573,9.87931,465,815,37,31,721
574,9.896552,466,816,36,30,685
575,9.913793,465,815,38,31,716
576,9.931034,465,815,37,31,663
577,9.948276,465,815,37,31,660
578,9.965517,465,815,37,31,595
579,9.982759,465,815,38,29,566
580,10.0,465,815,37,29,516
581,10.017241,471,816,31,24,430
582,10.034483,472,816,31,21,428
583,10.051724,474,816,28,20,361
625,10.775862,475,811,27,23,374
626,10.793103,474,810,28,25,444
627,10.810345,473,810,29,25,463
628,10.827586,473,809,30,28,520
629,10.844828,473,808,29,29,526
630,10.862069,473,809,29,28,531
631,10.87931,473,808,29,29,542
632,10.896552,473,808,29,29,556
633,10.913793,473,807,29,30,557
634,10.931034,473,806,29,31,585
635,10.948276,473,807,29,30,591
636,10.965517,473,806,29,31,604
637,10.982759,473,806,29,33,626
638,11.0,473,806,29,33,644
639,11.017241,473,804,29,33,667
640,11.034483,472,803,30,34,682
641,11.051724,472,803,30,34,690
642,11.068966,472,803,29,36,706
643,11.086207,472,803,29,36,696
644,11.103448,472,803,30,36,717
645,11.12069,472,803,29,36,715
646,11.137931,470,802,31,37,773
647,11.155172,472,801,31,38,772
648,11.172414,471,801,30,38,783
649,11.189655,472,801,29,38,760
650,11.206897,472,800,30,39,795
651,11.224138,472,800,30,39,787
652,11.241379,472,800,30,39,784
653,11.258621,472,799,30,40,792
654,11.275862,472,800,30,39,787
655,11.293103,470,800,32,38,813
656,11.310345,470,800,32,38,798
657,11.327586,470,799,32,39,803
658,11.344828,470,800,32,36,758
659,11.362069,470,800,32,36,740
660,11.37931,470,800,32,36,718
661,11.396552,470,800,33,33,660
662,11.413793,470,800,32,33,629
663,11.431034,470,799,32,34,592
664,11.448276,470,800,33,32,594
665,11.465517,470,800,32,33,578
666,11.482759,470,800,32,32,582
667,11.5,472,800,30,26,517
668,11.517241,470,800,33,33,545
669,11.534483,470,800,32,32,512
670,11.551724,472,800,26,22,426
671,11.568966,472,800,26,22,410
672,11.586207,472,800,26,20,361
693,11.948276,476,795,25,25,387
694,11.965517,473,794,29,25,456
695,11.982759,473,793,29,26,490
696,12.0,473,794,29,25,494
697,12.017241,472,793,29,26,509
