frame,time_s,x,y,w,h,area
1172,20.206897,270,876,24,30,387
1173,20.224138,269,876,25,31,497
1272,21.931034,281,872,41,16,431
1273,21.948276,278,871,45,20,512
1274,21.965517,276,870,49,22,591
1275,21.982759,275,870,50,25,657
1276,22.0,276,870,50,26,644
1277,22.017241,278,870,50,26,658
1278,22.034483,276,870,52,26,673
1279,22.051724,277,870,52,26,662
1280,22.068966,278,870,51,24,585
1281,22.086207,289,870,41,18,489
1282,22.103448,289,871,44,17,526
1283,22.12069,290,871,45,17,518
1284,22.137931,296,871,42,17,504
1285,22.155172,296,870,44,18,547
1286,22.172414,297,871,44,17,526
1287,22.189655,296,870,46,17,545
1288,22.206897,296,869,46,18,571
1289,22.224138,295,868,47,19,596
1290,22.241379,295,867,50,19,624
1291,22.258621,294,867,55,19,679
1292,22.275862,296,867,53,19,667
1293,22.293103,299,867,53,19,654
1294,22.310345,301,867,51,27,688
1295,22.327586,301,867,53,28,728
1296,22.344828,302,867,54,27,730
1297,22.362069,304,867,53,27,718
1298,22.37931,304,866,54,28,765
1299,22.396552,312,866,49,29,736
1300,22.413793,312,866,52,29,790
1301,22.431034,311,866,54,29,837
1302,22.448276,311,865,57,29,888
1303,22.465517,312,866,58,28,871
1304,22.482759,312,865,61,28,896
1305,22.5,312,866,64,26,879
1306,22.517241,313,867,65,26,902
1307,22.534483,314,867,67,25,932
1308,22.551724,315,867,69,25,964
1309,22.568966,319,867,67,24,908
1310,22.586207,322,867,67,24,911
1311,22.603448,326,867,68,25,925
1312,22.62069,335,867,59,25,834
1313,22.637931,338,867,60,25,808
1314,22.655172,337,866,64,25,853
1315,22.672414,350,866,55,25,761
1316,22.689655,350,866,57,24,782
1317,22.706897,350,866,60,24,799
1318,22.724138,354,866,59,23,755
1319,22.741379,363,866,52,22,701
1320,22.758621,362,866,55,22,714
1321,22.775862,358,867,64,21,775
1322,22.793103,364,866,59,22,745
1323,22.810345,363,866,62,21,737
1324,22.827586,366,866,60,22,748
1325,22.844828,366,866,61,22,745
1326,22.862069,366,866,62,22,767
1327,22.87931,370,866,59,22,745
1328,22.896552,374,866,57,22,706
1329,22.913793,374,866,59,19,668
1330,22.931034,379,866,57,22,704
1331,22.948276,379,867,59,18,680
1332,22.965517,382,867,58,18,639
1333,22.982759,390,867,52,18,587
1334,23.0,390,867,55,18,640
1335,23.017241,395,867,52,18,578
1336,23.034483,398,867,50,20,608
1337,23.051724,398,867,51,18,587
1338,23.068966,398,867,51,18,585
1339,23.086207,398,866,51,19,585
1340,23.103448,398,866,51,19,588
1341,23.12069,399,866,51,19,606
1342,23.137931,399,866,51,18,583
1343,23.155172,399,866,51,18,590
1344,23.172414,399,867,53,17,629
1345,23.189655,400,866,53,18,614
1346,23.206897,401,866,53,17,628
1347,23.224138,398,865,57,18,683
1348,23.241379,403,865,53,18,637
1349,23.258621,403,865,53,18,632
1350,23.275862,401,865,55,21,713
1351,23.293103,401,865,55,20,697
1352,23.310345,398,865,58,18,672
1353,23.327586,398,865,59,20,713
1354,23.344828,390,865,67,20,780
1355,23.362069,402,865,55,20,668
1356,23.37931,401,864,56,21,697
1357,23.396552,398,864,60,18,715
1358,23.413793,398,864,60,19,692
1359,23.431034,406,865,53,18,640
1360,23.448276,405,865,56,18,662
1361,23.465517,411,865,51,18,615
1362,23.482759,406,865,57,18,653
1363,23.5,410,864,54,18,649
1364,23.517241,413,864,51,21,665
1365,23.534483,415,864,51,22,682
1366,23.551724,418,864,51,18,614
1367,23.568966,414,864,56,19,669
1368,23.586207,418,864,51,23,652
1369,23.603448,422,864,49,21,652
1370,23.62069,422,864,50,18,643
1371,23.637931,425,864,48,18,619
1372,23.655172,429,864,45,18,600
1373,23.672414,430,863,48,19,656
1374,23.689655,432,863,48,19,646
1375,23.706897,433,863,48,19,662
1376,23.724138,433,862,51,23,767
1377,23.741379,434,862,51,24,761
1378,23.758621,435,863,52,23,737
1379,23.775862,441,863,47,19,665
1380,23.793103,443,863,47,19,673
1381,23.810345,440,863,50,22,705
1382,23.827586,443,863,47,19,647
1383,23.844828,443,863,49,19,684
1384,23.862069,446,863,46,19,659
1385,23.87931,446,862,46,20,664
1386,23.896552,441,862,51,24,746
1387,23.913793,446,863,47,19,670
1388,23.931034,446,863,47,19,662
1389,23.948276,449,863,44,19,635
1390,23.965517,450,863,43,19,627
1391,23.982759,451,863,41,19,612
1392,24.0,452,863,40,19,604
1393,24.017241,452,864,41,18,617
1394,24.034483,452,864,41,18,606
1395,24.051724,452,863,41,19,602
1396,24.068966,452,863,41,19,606
1397,24.086207,454,863,39,19,587
1398,24.103448,454,863,39,19,591
1399,24.12069,454,863,39,19,592
1400,24.137931,454,863,39,19,590
1401,24.155172,454,863,39,19,589
1402,24.172414,454,863,39,19,581
1403,24.189655,454,864,39,18,581
1404,24.206897,454,863,40,19,595
1405,24.224138,457,863,37,19,569
1406,24.241379,457,863,37,19,581
1407,24.258621,457,863,37,19,569
1408,24.275862,458,863,37,19,580
1409,24.293103,458,862,38,20,605
1410,24.310345,460,862,37,20,597
1411,24.327586,460,862,38,20,605
1412,24.344828,460,862,39,20,634
1413,24.362069,463,862,38,20,612
1414,24.37931,464,862,38,20,620
1415,24.396552,465,862,39,20,614
1416,24.413793,467,862,39,20,635
1417,24.431034,467,862,39,20,632
1418,24.448276,468,862,41,20,651
1419,24.465517,470,862,44,20,697
1420,24.482759,471,862,45,20,698
1421,24.5,477,862,41,20,673
1422,24.517241,477,862,43,20,702
1423,24.534483,478,862,44,21,730
1424,24.551724,478,862,47,20,734
1425,24.568966,478,862,50,21,754
1426,24.586207,477,864,53,21,786
1427,24.603448,489,864,44,21,711
1428,24.62069,489,865,47,22,724
1429,24.637931,488,866,52,22,777
1430,24.655172,494,867,50,21,732
1431,24.672414,497,867,48,21,716
1432,24.689655,500,866,48,22,747
1433,24.706897,503,865,48,22,754
1434,24.724138,506,866,48,21,755
1435,24.741379,510,866,47,21,756
1436,24.758621,502,867,57,20,806
1437,24.775862,513,867,49,21,762
1438,24.793103,518,867,47,21,760
1439,24.810345,520,867,48,21,775
1440,24.827586,524,867,46,22,728
1441,24.844828,526,868,47,21,741
1442,24.862069,526,867,49,22,786
1443,24.87931,532,867,44,22,737
1444,24.896552,534,867,45,22,754
1445,24.913793,534,868,48,21,765
1446,24.931034,537,868,47,22,770
1447,24.948276,538,868,47,22,769
1448,24.965517,538,868,48,22,776
1449,24.982759,537,868,49,22,804
1450,25.0,538,868,47,22,758
1451,25.017241,539,868,46,22,754
1452,25.034483,538,868,48,23,807
1453,25.051724,538,868,48,22,772
1454,25.068966,538,869,48,22,767
1455,25.086207,538,868,47,23,772
1456,25.103448,537,870,49,21,753
1457,25.12069,537,870,49,21,757
1458,25.137931,537,870,48,21,745
1459,25.155172,537,870,48,21,770
1460,25.172414,536,870,50,21,781
1461,25.189655,535,870,50,21,771
1462,25.206897,536,870,48,21,773
1463,25.224138,537,870,47,21,743
1464,25.241379,537,870,46,21,725
1465,25.258621,536,870,48,21,744
1466,25.275862,537,870,47,21,722
1467,25.293103,537,870,47,21,718
1468,25.310345,537,870,46,21,716
1469,25.327586,537,870,46,21,698
1470,25.344828,536,870,47,21,710
1471,25.362069,537,870,46,21,710
1472,25.37931,535,870,48,21,723
1473,25.396552,536,870,47,21,703
1474,25.413793,537,870,46,21,699
1475,25.431034,536,870,48,21,739
1476,25.448276,537,870,47,21,709
1477,25.465517,539,870,45,21,689
1478,25.482759,541,870,43,21,679
1479,25.5,544,870,40,21,627
1480,25.517241,544,871,38,20,577
1481,25.534483,548,870,33,22,550
1482,25.551724,551,871,28,22,455
1483,25.568966,552,871,25,22,428
1484,25.586207,551,871,24,22,417
1485,25.603448,548,873,27,19,421
1486,25.62069,548,873,26,19,394
1487,25.637931,547,873,25,19,365
1488,25.655172,544,873,25,20,367
1489,25.672414,542,870,28,27,486
1490,25.689655,539,871,28,26,512
1491,25.706897,539,871,28,27,551
1492,25.724138,539,873,22,23,368
1493,25.741379,537,871,23,25,406
1494,25.758621,535,872,23,24,392
1495,25.775862,532,871,25,25,436
1496,25.793103,529,872,25,24,423
1497,25.810345,528,872,26,24,427
1498,25.827586,527,871,27,24,452
1499,25.844828,527,872,27,23,430
1500,25.862069,528,871,25,24,421
1501,25.87931,528,872,25,24,419
1502,25.896552,528,872,26,24,422
1503,25.913793,528,872,25,24,415
1504,25.931034,528,872,25,24,416
1505,25.948276,528,872,25,24,421
1506,25.965517,529,872,24,24,406
1507,25.982759,529,873,24,23,382
1508,26.0,529,873,24,24,418
1509,26.017241,529,873,24,23,383
1510,26.034483,529,873,23,23,380
1511,26.051724,529,872,24,24,401
1512,26.068966,528,872,24,24,395
1513,26.086207,528,872,23,24,387
1514,26.103448,527,872,23,24,382
