frame,time_s,x,y,w,h,area
3993,68.844828,647,808,37,30,539
3994,68.862069,647,810,36,31,574
3995,68.87931,662,811,17,11,135
3997,68.913793,680,824,14,13,126
3999,68.948276,646,825,30,17,355
4000,68.965517,646,824,35,21,539
4001,68.982759,651,824,30,18,409
4002,69.0,651,824,31,21,518
4003,69.017241,651,824,31,21,503
4004,69.034483,651,808,32,37,763
4005,69.051724,650,808,35,41,894
4006,69.068966,651,824,33,25,573
4007,69.086207,651,824,31,20,474
4008,69.103448,651,825,30,19,421
4009,69.12069,651,825,30,19,421
4010,69.137931,650,824,34,22,562
4011,69.155172,651,825,33,21,506
4012,69.172414,651,825,33,20,490
4013,69.189655,651,825,33,20,489
4014,69.206897,651,825,34,21,530
4015,69.224138,650,824,35,24,622
4016,69.241379,650,825,35,24,632
4017,69.258621,651,825,34,23,571
4018,69.275862,651,825,34,23,574
4019,69.293103,651,824,34,24,591
4020,69.310345,648,824,38,25,659
4021,69.327586,646,824,40,27,796
4022,69.344828,651,800,36,52,1159
4023,69.362069,660,800,26,21,392
4024,69.37931,650,798,37,52,1165
4025,69.396552,649,798,38,52,1229
4026,69.413793,646,798,40,53,1261
4027,69.431034,659,796,27,28,494
4028,69.448276,658,796,27,29,503
4029,69.465517,658,795,28,29,528
4030,69.482759,650,796,35,55,1282
4031,69.5,646,797,39,55,1379
4032,69.517241,648,796,37,58,1483
4033,69.534483,648,796,37,57,1411
4034,69.551724,649,795,35,58,1450
4035,69.568966,649,796,36,57,1467
4036,69.586207,646,796,38,57,1479
4037,69.603448,646,796,38,58,1463
4038,69.62069,648,796,36,57,1329
4039,69.637931,657,795,28,29,514
4040,69.655172,657,795,29,20,475
4041,69.672414,657,795,29,20,459
4042,69.689655,657,795,28,20,439
4043,69.706897,658,795,27,20,417
4044,69.724138,656,795,29,20,447
4045,69.741379,656,794,30,21,488
4046,69.758621,656,794,30,21,478
4047,69.775862,656,794,29,21,435
4048,69.793103,658,795,27,19,394
4049,69.810345,658,795,27,18,382
4050,69.827586,656,793,29,20,435
4051,69.844828,655,793,30,21,465
4052,69.862069,656,792,28,22,451
4053,69.87931,655,792,29,22,475
4054,69.896552,654,792,30,22,489
4055,69.913793,654,790,30,24,529
4056,69.931034,655,790,29,25,537
4057,69.948276,655,789,29,25,527
4058,69.965517,654,787,29,27,565
4059,69.982759,654,786,30,27,585
4060,70.0,654,785,29,28,600
4061,70.017241,654,785,30,29,620
4062,70.034483,654,785,29,26,573
4063,70.051724,654,785,29,26,571
4064,70.068966,654,785,28,25,556
4065,70.086207,652,784,30,27,573
4066,70.103448,652,784,30,30,615
4067,70.12069,652,784,30,26,572
4068,70.137931,652,783,29,27,553
4069,70.155172,652,784,29,25,519
4070,70.172414,653,784,28,24,502
4071,70.189655,652,783,29,27,527
4072,70.206897,652,783,29,24,481
4073,70.224138,652,783,28,22,452
4074,70.241379,653,783,27,22,443
4075,70.258621,652,782,28,23,451
4076,70.275862,651,782,30,22,461
4077,70.293103,652,783,30,21,442
4078,70.310345,654,783,27,19,395
4079,70.327586,654,783,26,20,391
4080,70.344828,652,782,30,22,450
4081,70.362069,652,782,29,22,444
4082,70.37931,652,782,29,26,476
4083,70.396552,652,782,29,20,438
4084,70.413793,651,782,35,25,501
4085,70.431034,651,782,28,26,463
4086,70.448276,650,782,36,26,525
4087,70.465517,649,782,41,28,588
4088,70.482759,648,782,29,28,509
4089,70.5,646,781,29,28,530
4090,70.517241,646,780,30,30,561
4091,70.534483,645,780,29,30,563
4092,70.551724,646,779,31,31,608
4093,70.568966,646,779,30,31,599
4094,70.586207,646,778,31,31,599
4095,70.603448,646,777,31,31,606
4096,70.62069,646,777,39,33,689
4097,70.637931,646,777,31,33,616
4098,70.655172,646,777,30,33,612
4099,70.672414,646,777,29,30,555
4100,70.689655,646,777,28,28,537
4101,70.706897,646,776,28,28,531
4102,70.724138,646,776,28,29,549
4103,70.741379,646,777,27,31,554
4104,70.758621,646,776,26,31,494
4105,70.775862,646,776,26,26,440
4106,70.793103,646,777,25,30,475
4107,70.810345,646,776,25,26,431
4108,70.827586,644,777,27,30,487
4109,70.844828,646,776,24,30,423
4110,70.862069,646,774,27,25,429
4111,70.87931,646,775,26,24,391
4112,70.896552,646,774,27,23,393
4113,70.913793,646,774,27,23,398
4114,70.931034,646,774,27,23,386
4115,70.948276,646,774,27,23,386
4116,70.965517,646,774,27,23,390
4117,70.982759,647,771,29,26,466
4118,71.0,646,770,34,27,568
4119,71.017241,648,770,31,26,530
4120,71.034483,648,769,32,26,556
4121,71.051724,646,769,32,26,526
4122,71.068966,647,769,31,26,526
4123,71.086207,647,769,32,26,544
4124,71.103448,646,770,32,25,517
4125,71.12069,648,769,31,25,513
4126,71.137931,649,769,30,23,494
4127,71.155172,649,769,32,25,532
4128,71.172414,649,768,32,26,562
4129,71.189655,650,768,31,26,541
4130,71.206897,652,768,32,29,569
4131,71.224138,652,768,32,29,566
4132,71.241379,652,768,31,29,552
4133,71.258621,651,768,32,28,569
4134,71.275862,652,769,31,27,540
4135,71.293103,652,769,30,25,481
4136,71.310345,654,769,29,30,486
4137,71.327586,654,769,28,25,439
4138,71.344828,654,769,28,25,453
4139,71.362069,654,768,30,27,482
4140,71.37931,655,768,29,27,477
4141,71.396552,654,768,28,26,435
4142,71.413793,654,769,28,25,407
4143,71.431034,654,769,28,22,385
4144,71.448276,655,769,27,24,377
4145,71.465517,652,768,37,40,759
4146,71.482759,652,768,36,40,729
4147,71.5,652,768,37,40,726
4148,71.517241,655,769,27,23,363
4149,71.534483,655,769,27,23,366
4150,71.551724,654,769,30,26,414
4151,71.568966,655,769,27,23,363
4152,71.586207,655,769,28,25,384
4153,71.603448,655,769,29,24,389
4154,71.62069,656,769,28,25,380
4155,71.637931,656,769,27,25,365
4206,72.517241,644,766,29,20,395
4207,72.534483,643,766,30,23,436
4208,72.551724,643,766,30,20,404
4209,72.568966,643,766,30,20,407
4210,72.586207,643,766,29,20,386
4211,72.603448,643,766,30,20,390
4212,72.62069,643,766,30,19,384
4213,72.637931,643,766,30,19,378
4214,72.655172,643,766,30,19,393
4215,72.672414,643,766,29,19,383
4216,72.689655,644,765,29,20,373
4217,72.706897,643,764,31,20,408
4218,72.724138,643,764,31,20,404
4219,72.741379,646,763,28,21,376
4220,72.758621,646,762,27,22,391
4275,73.706897,670,769,21,25,359
4276,73.724138,670,769,23,25,389
4277,73.741379,670,769,23,25,380
4278,73.758621,670,769,22,25,372
4279,73.775862,670,769,22,25,369
4280,73.793103,670,769,23,25,385
4281,73.810345,670,769,22,25,385
4282,73.827586,670,769,22,25,378
4283,73.844828,671,769,23,25,403
4284,73.862069,671,769,23,25,403
4285,73.87931,671,769,23,25,413
4286,73.896552,671,769,23,28,441
4287,73.913793,672,767,22,27,396
4288,73.931034,672,767,22,27,387
4289,73.948276,672,766,22,28,397
4290,73.965517,671,766,23,27,380
4291,73.982759,671,766,23,28,396
4292,74.0,671,766,23,28,411
4293,74.017241,671,766,24,26,378
4294,74.034483,671,766,23,26,372
4295,74.051724,670,766,24,26,368
4296,74.068966,671,766,23,28,364
4297,74.086207,671,766,23,28,358
4298,74.103448,670,766,25,30,433
4299,74.12069,670,764,25,32,447
4300,74.137931,670,764,23,27,360
4301,74.155172,670,764,24,28,390
4302,74.172414,670,764,24,28,386
4303,74.189655,670,764,25,26,374
4304,74.206897,670,763,25,26,379
4305,74.224138,670,763,25,26,374
4306,74.241379,670,763,25,26,380
4307,74.258621,670,763,24,26,374
4308,74.275862,670,762,25,27,390
4309,74.293103,670,762,26,25,395
4310,74.310345,670,762,26,25,398
4311,74.327586,669,761,27,25,414
4312,74.344828,668,761,28,25,425
4313,74.362069,669,760,27,28,433
4314,74.37931,669,761,26,23,383
4315,74.396552,670,761,28,23,408
4316,74.413793,670,761,27,24,405
4317,74.431034,671,762,27,26,398
4318,74.448276,670,763,28,25,376
4319,74.465517,667,762,36,27,462
4320,74.482759,667,761,32,28,430
4321,74.5,668,760,30,29,424
4322,74.517241,666,760,32,26,412
4323,74.534483,668,760,30,26,406
4324,74.551724,668,761,31,28,420
4325,74.568966,670,762,30,28,373
4326,74.586207,668,762,34,32,489
4327,74.603448,670,762,31,31,491
4328,74.62069,670,763,28,28,371
4329,74.637931,670,762,28,32,463
4330,74.655172,670,762,31,32,510
4331,74.672414,670,764,29,27,365
4332,74.689655,670,764,30,29,412
4333,74.706897,674,765,26,29,390
4334,74.724138,673,766,27,30,398
4335,74.741379,673,766,25,30,391
4336,74.758621,673,766,25,30,388
4337,74.775862,673,766,25,30,388
4338,74.793103,673,767,25,30,418
4339,74.810345,677,768,21,29,364
4340,74.827586,674,769,27,31,571
4341,74.844828,675,769,26,33,549
4342,74.862069,676,770,24,27,402
4343,74.87931,678,771,24,27,439
4344,74.896552,677,772,26,28,455
4345,74.913793,683,774,20,26,412
4346,74.931034,682,774,24,26,445
4347,74.948276,682,776,24,24,422
4348,74.965517,677,773,26,28,478
4349,74.982759,678,776,26,25,487
4350,75.0,678,776,25,26,475
4351,75.017241,680,776,22,25,406
4352,75.034483,679,776,23,25,432
4353,75.051724,679,776,24,25,455
4354,75.068966,674,782,27,22,466
4355,75.086207,673,782,28,23,482
4356,75.103448,674,782,27,23,473
4357,75.12069,675,782,26,24,482
4358,75.137931,675,784,27,26,530
4359,75.155172,674,784,28,28,588
4360,75.172414,674,784,29,28,595
4361,75.189655,675,784,28,28,586
4362,75.206897,676,783,27,29,586
4363,75.224138,675,784,29,28,592
4364,75.241379,675,784,29,28,588
4365,75.258621,675,783,29,29,612
4366,75.275862,675,785,28,27,587
4367,75.293103,675,785,27,23,511
4368,75.310345,675,785,27,23,503
4369,75.327586,674,785,27,23,496
4370,75.344828,673,785,28,23,505
4371,75.362069,674,785,27,23,500
4372,75.37931,674,785,26,22,448
4373,75.396552,674,785,26,22,445
4374,75.413793,673,785,27,22,452
4375,75.431034,673,785,27,22,461
4376,75.448276,673,785,28,22,478
4377,75.465517,673,786,27,21,436
4378,75.482759,673,786,27,21,418
4379,75.5,673,786,27,21,395
4380,75.517241,673,787,27,20,375
4381,75.534483,673,788,27,19,359
4433,76.431034,673,793,28,21,397
4434,76.448276,673,792,29,22,415
4435,76.465517,673,793,27,21,391
4436,76.482759,673,793,28,21,392
4437,76.5,675,793,24,21,359
4438,76.517241,675,793,26,21,381
4439,76.534483,674,793,28,21,406
4440,76.551724,673,793,29,21,406
4441,76.568966,673,793,28,21,389
4442,76.586207,673,793,28,21,390
4443,76.603448,673,793,28,21,387
4444,76.62069,672,792,29,22,410
4445,76.637931,672,793,29,21,397
4446,76.655172,670,792,33,25,524
4447,76.672414,673,793,28,20,357
4448,76.689655,673,793,28,20,356
4449,76.706897,673,792,28,21,379
4450,76.724138,672,793,29,21,380
4451,76.741379,674,793,28,22,414
4452,76.758621,674,793,28,21,395
4453,76.775862,674,793,28,21,394
4454,76.793103,674,792,28,22,411
4455,76.810345,674,793,27,21,361
4456,76.827586,674,793,27,21,360
4474,77.137931,686,795,21,22,367
4475,77.155172,686,795,23,22,399
4476,77.172414,682,795,28,23,450
4477,77.189655,683,795,27,23,431
4478,77.206897,683,796,27,21,417
4479,77.224138,682,796,28,22,452
4480,77.241379,682,796,29,24,486
4481,77.258621,682,796,29,25,510
4482,77.275862,682,796,29,25,502
4483,77.293103,682,797,29,24,477
4484,77.310345,682,797,28,24,471
4485,77.327586,682,797,28,24,473
4486,77.344828,681,798,29,22,477
4487,77.362069,682,798,29,23,477
4488,77.37931,682,798,29,23,462
4489,77.396552,682,798,29,23,472
4490,77.413793,682,798,30,23,474
4491,77.431034,682,798,30,23,492
4492,77.448276,682,798,29,23,475
4493,77.465517,682,799,28,21,433
4494,77.482759,682,800,28,18,393
4495,77.5,685,800,25,18,365
4496,77.517241,661,793,50,33,968
4497,77.534483,684,800,26,21,389
4498,77.551724,686,800,24,20,359
4499,77.568966,686,800,24,20,358
4500,77.586207,686,800,24,20,359
4501,77.603448,682,793,29,36,647
4502,77.62069,685,801,25,19,357
4602,79.344828,667,785,19,40,446
4603,79.362069,665,795,22,39,470
4604,79.37931,662,800,33,36,662
4605,79.396552,663,801,32,35,654
4606,79.413793,662,796,25,40,719
4607,79.431034,663,787,25,49,697
4608,79.448276,662,789,26,48,824
4609,79.465517,663,790,25,47,762
4610,79.482759,663,791,26,45,721
4611,79.5,662,791,28,44,811
4612,79.517241,662,791,28,44,816
4613,79.534483,660,792,32,45,956
4614,79.551724,660,794,33,43,936
4615,79.568966,660,796,33,41,851
4616,79.586207,660,799,32,39,796
4617,79.603448,666,804,24,34,588
4618,79.62069,660,804,30,34,739
4619,79.637931,660,806,30,35,761
4620,79.655172,664,806,25,35,615
4621,79.672414,664,806,24,35,576
4622,79.689655,661,807,27,34,581
4623,79.706897,664,807,23,34,528
4624,79.724138,660,808,28,34,626
4625,79.741379,664,809,24,33,520
4626,79.758621,661,808,27,33,555
4627,79.775862,664,808,23,34,526
4628,79.793103,664,808,23,34,539
4629,79.810345,664,808,24,33,581
4630,79.827586,660,808,28,34,597
4631,79.844828,668,809,20,33,486
4632,79.862069,668,809,20,32,477
4633,79.87931,669,808,19,33,468
4634,79.896552,668,809,20,32,478
4635,79.913793,666,809,22,33,510
4636,79.931034,669,809,18,33,470
4637,79.948276,669,810,18,32,440
4638,79.965517,670,813,16,29,376
4639,79.982759,669,813,17,29,377
4640,80.0,669,813,17,29,370
5969,102.913793,667,799,30,31,623
5970,102.931034,664,799,32,28,588
5971,102.948276,668,804,28,23,381
5972,102.965517,667,803,28,24,403
5973,102.982759,665,806,33,24,461
5974,103.0,665,809,31,20,346
5988,103.241379,667,809,28,24,335
5989,103.258621,667,804,29,25,443
5990,103.275862,670,803,28,25,437
10244,176.62069,688,809,22,38,573
10245,176.637931,691,810,21,36,465
10246,176.655172,691,811,21,33,375
10952,188.827586,686,808,28,24,470
10953,188.844828,683,806,31,26,541
10954,188.862069,683,806,31,25,496
10955,188.87931,686,809,28,19,370
10956,188.896552,686,810,28,24,485
10957,188.913793,690,812,24,23,401
10961,188.982759,692,812,19,9,121
10962,189.0,687,811,27,23,508
10963,189.017241,683,808,31,26,470
10964,189.034483,686,808,28,22,432
10965,189.051724,686,810,30,23,503
10966,189.068966,687,811,27,19,374
10967,189.086207,689,811,25,23,411
10968,189.103448,686,811,28,23,459
10969,189.12069,682,809,32,24,495
10970,189.137931,682,807,32,22,450
10971,189.155172,682,806,32,24,521
10972,189.172414,681,805,33,28,670
10973,189.189655,678,803,38,31,818
10974,189.206897,681,803,35,31,726
10975,189.224138,681,806,34,25,565
10976,189.241379,683,808,31,21,451
10977,189.258621,683,808,31,20,427
10978,189.275862,682,808,32,24,480
10979,189.293103,681,806,33,28,546
10980,189.310345,678,804,36,29,705
10981,189.327586,678,803,36,30,761
10982,189.344828,678,803,37,31,769
10983,189.362069,678,803,37,32,825
10984,189.37931,679,804,35,30,730
10985,189.396552,680,806,34,26,545
10986,189.413793,681,808,33,21,447
10987,189.431034,682,808,31,19,367
10988,189.448276,682,809,32,24,439
10989,189.465517,682,808,30,25,442
10990,189.482759,682,808,30,21,398
10991,189.5,681,806,31,23,427
10992,189.517241,680,804,33,28,606
10993,189.534483,678,803,36,30,691
10994,189.551724,678,804,35,30,688
10995,189.568966,681,806,31,25,455
10996,189.586207,678,807,34,27,621
10997,189.603448,678,807,33,25,575
10998,189.62069,674,808,35,24,590
10999,189.637931,678,808,31,26,549
11000,189.655172,681,810,22,24,344
11001,189.672414,681,810,21,17,252
11002,189.689655,681,809,21,16,237
11003,189.706897,681,809,23,22,299
11004,189.724138,675,806,32,28,604
11005,189.741379,681,806,24,28,393
11006,189.758621,678,803,36,33,829
11007,189.775862,681,803,33,26,478
11008,189.793103,678,806,36,24,455
11009,189.810345,675,806,41,24,485
11010,189.827586,678,807,36,23,378
11011,189.844828,678,806,36,24,403
11012,189.862069,678,804,36,26,587
11013,189.87931,678,802,36,27,610
11014,189.896552,678,800,39,34,895
11015,189.913793,678,800,41,34,930
11016,189.931034,683,800,36,34,836
11017,189.948276,678,801,41,27,774
11018,189.965517,683,803,33,24,441
11019,189.982759,683,804,34,21,391
11020,190.0,674,803,44,24,657
11021,190.017241,680,803,18,10,136
11022,190.034483,674,803,24,23,290
11023,190.051724,679,801,37,25,487
11024,190.068966,681,801,35,25,506
11025,190.086207,683,800,34,34,696
11026,190.103448,684,801,33,33,724
11027,190.12069,684,800,34,34,769
11028,190.137931,680,799,40,35,870
11029,190.155172,678,798,42,36,961
11030,190.172414,675,798,45,36,1094
11031,190.189655,679,800,38,29,803
11032,190.206897,681,802,36,24,445
11559,199.293103,678,806,25,22,416
11560,199.310345,675,806,35,23,568
11561,199.327586,682,808,23,26,393
11575,199.568966,675,809,23,23,363
11576,199.586207,670,802,28,26,592
11577,199.603448,670,803,28,26,552
11578,199.62069,672,806,26,23,466
11579,199.637931,675,810,22,17,273
11587,199.775862,674,812,21,17,219
11588,199.793103,670,804,25,24,404
11589,199.810345,668,798,30,30,726
11590,199.827586,670,795,31,33,797
11591,199.844828,670,798,32,30,693
11592,199.862069,674,804,24,23,412
11601,200.017241,683,811,14,15,137
11602,200.034483,673,806,25,26,474
11603,200.051724,670,802,28,27,571
11604,200.068966,670,798,31,31,724
11605,200.086207,671,798,31,31,683
11606,200.103448,675,802,27,26,476
11607,200.12069,674,806,29,23,513
11618,200.310345,673,808,21,23,347
11619,200.327586,673,804,22,24,405
11620,200.344828,671,799,27,29,577
11621,200.362069,670,798,27,30,633
11622,200.37931,670,801,25,28,557
11623,200.396552,670,805,24,23,427
11624,200.413793,671,806,23,23,400
13245,228.362069,686,812,33,17,417
13246,228.37931,686,812,34,20,515
13255,228.534483,688,814,32,19,407
13256,228.551724,686,810,34,21,508
13257,228.568966,683,807,39,29,805
13258,228.586207,683,806,38,31,837
13259,228.603448,683,807,38,29,733
13260,228.62069,688,811,32,19,451
13261,228.637931,686,814,34,17,408
13262,228.655172,683,812,36,19,479
13263,228.672414,683,813,36,19,469
13264,228.689655,687,812,33,18,391
13265,228.706897,683,810,36,20,548
13266,228.724138,679,806,41,26,702
13267,228.741379,678,803,43,32,894
13268,228.758621,677,802,45,36,1037
13269,228.775862,679,802,42,36,979
13270,228.793103,679,803,42,33,879
13271,228.810345,679,805,41,29,812
13272,228.827586,679,807,41,26,716
13273,228.844828,679,807,40,30,762
13274,228.862069,680,808,39,26,659
13275,228.87931,684,806,35,24,582
13276,228.896552,683,803,34,27,601
13277,228.913793,680,806,39,24,639
13278,228.931034,678,806,42,28,812
13279,228.948276,675,804,45,32,907
13280,228.965517,678,801,42,33,929
13281,228.982759,678,800,43,35,1022
13282,229.0,677,798,44,39,1122
13283,229.017241,675,797,46,39,1205
13284,229.034483,675,797,45,40,1236
13285,229.051724,676,798,44,39,1122
13286,229.068966,675,798,45,38,1124
13287,229.086207,675,797,46,39,1170
13288,229.103448,674,798,47,38,1166
13289,229.12069,675,801,45,35,1050
13290,229.137931,676,800,44,37,1032
13291,229.155172,675,800,45,34,1020
13292,229.172414,675,801,45,35,1012
13293,229.189655,674,801,46,35,1055
13294,229.206897,673,801,46,36,1090
13295,229.224138,674,800,45,36,1084
13296,229.241379,674,798,46,38,1173
13297,229.258621,675,796,46,40,1189
13298,229.275862,675,795,46,41,1239
13299,229.293103,674,795,46,41,1286
13300,229.310345,674,798,46,39,1235
13301,229.327586,674,800,47,36,1071
13302,229.344828,675,801,46,35,989
13303,229.362069,674,801,47,35,984
13304,229.37931,674,803,47,33,923
13305,229.396552,674,804,46,32,876
13306,229.413793,675,804,44,30,813
13307,229.431034,675,803,42,27,704
13308,229.448276,676,799,38,30,677
13309,229.465517,675,800,36,29,749
13310,229.482759,674,798,38,36,888
13311,229.5,674,796,38,34,864
13312,229.517241,674,797,37,29,759
13313,229.534483,675,797,36,28,710
13314,229.551724,675,798,37,27,681
13315,229.568966,675,798,36,27,639
13316,229.586207,675,798,35,27,558
13317,229.603448,678,801,31,22,453
13318,229.62069,686,802,28,21,360
15054,259.551724,680,814,39,16,427
15055,259.568966,681,814,38,15,403
15056,259.586207,666,814,54,22,600
15057,259.603448,680,814,39,15,371
15058,259.62069,680,814,39,15,387
15059,259.637931,679,814,40,17,474
15060,259.655172,679,813,40,16,452
16650,287.068966,695,829,23,23,379
16651,287.086207,686,828,31,26,544
16709,288.086207,689,835,23,23,380
16710,288.103448,689,835,22,26,407
16711,288.12069,686,834,28,27,497
16712,288.137931,689,834,23,27,445
16713,288.155172,689,835,23,26,429
16714,288.172414,689,835,25,26,454
16715,288.189655,690,836,21,25,379
16716,288.206897,689,828,23,37,498
16717,288.224138,688,828,24,33,499
16718,288.241379,688,830,23,31,428
16719,288.258621,689,835,24,23,393
16720,288.275862,689,836,22,25,391
16771,289.155172,653,822,29,17,360
16772,289.172414,654,822,28,18,367
16838,290.310345,658,812,46,28,856
16839,290.327586,656,806,44,34,1107
16840,290.344828,654,809,46,33,1028
16841,290.362069,658,814,35,26,632
16868,290.827586,655,801,40,38,1001
16869,290.844828,657,800,36,37,886
16870,290.862069,656,804,41,35,890
16871,290.87931,658,810,36,28,651
16872,290.896552,690,834,17,12,158
16873,290.913793,690,835,16,10,124
16880,291.034483,666,823,16,14,128
16881,291.051724,659,814,32,23,506
16882,291.068966,659,814,29,22,407
17216,296.827586,679,824,35,21,438
17217,296.844828,679,824,35,21,442
17218,296.862069,687,827,28,20,391
17219,296.87931,679,824,40,30,681
17220,296.896552,679,825,37,24,547
17221,296.913793,679,825,34,19,419
17222,296.931034,679,825,34,19,433
17223,296.948276,679,825,35,21,470
17224,296.965517,679,825,36,21,468
17225,296.982759,679,825,35,19,431
17226,297.0,679,826,34,14,373
17552,302.62069,664,815,37,17,428
17553,302.637931,661,811,42,23,694
17580,303.103448,659,816,42,18,589
17581,303.12069,656,813,47,22,705
17616,303.724138,662,817,38,17,467
17617,303.741379,660,816,42,18,593
17618,303.758621,659,815,42,19,613
17619,303.775862,661,814,42,20,654
17645,304.224138,659,808,44,30,980
17646,304.241379,654,799,47,41,1328
17647,304.258621,654,795,37,40,1092
17648,304.275862,655,794,30,39,912
17649,304.293103,658,798,24,31,572
17650,304.310345,658,798,28,31,629
17651,304.327586,657,796,31,34,778
17652,304.344828,654,798,42,36,1046
17653,304.362069,656,801,41,34,963
17654,304.37931,657,804,40,30,786
17655,304.396552,665,815,25,15,287
17656,304.413793,670,818,28,22,348
17657,304.431034,686,829,14,13,135
17658,304.448276,679,828,25,11,195
17659,304.465517,674,820,32,19,389
17660,304.482759,679,826,27,13,258
17661,304.5,686,827,20,11,176
17662,304.517241,679,827,27,12,222
17663,304.534483,686,827,20,12,173
17664,304.551724,670,818,35,20,409
17665,304.568966,666,814,33,22,562
17666,304.586207,664,811,32,21,457
17720,305.517241,673,814,37,25,665
17721,305.534483,666,810,45,29,931
17722,305.551724,668,812,35,26,599
17772,306.413793,675,815,39,27,832
17773,306.431034,665,803,47,35,947
17774,306.448276,666,803,35,24,615
17775,306.465517,666,805,38,23,620
17776,306.482759,667,809,37,21,583
20417,352.017241,667,830,38,23,541
20418,352.034483,668,830,37,23,473
20419,352.051724,666,830,40,23,547
20420,352.068966,670,830,34,21,409
20421,352.086207,669,830,36,21,442
20422,352.103448,668,830,40,21,515
20423,352.12069,667,830,41,22,516
20424,352.137931,669,830,36,21,423
20425,352.155172,669,830,36,20,415
20426,352.172414,670,830,35,20,395
20427,352.189655,666,829,41,21,509
20428,352.206897,666,829,42,23,561
20429,352.224138,667,829,41,23,537
20430,352.241379,670,829,38,22,484
20431,352.258621,671,829,37,22,476
20432,352.275862,667,829,41,22,525
20433,352.293103,666,829,43,23,585
20434,352.310345,671,829,38,23,508
20435,352.327586,672,829,36,22,475
20436,352.344828,667,829,41,22,506
20437,352.362069,672,829,36,22,475
20438,352.37931,671,829,38,22,518
