frame,time_s,x,y,w,h,area
2857,49.258621,479,885,51,21,525
2858,49.275862,479,884,55,22,620
2859,49.293103,479,885,52,21,564
2860,49.310345,479,885,55,26,713
2861,49.327586,482,884,51,22,546
2888,49.793103,500,884,36,17,400
2889,49.810345,496,884,41,18,497
2890,49.827586,496,882,41,19,516
2891,49.844828,491,883,47,18,582
2892,49.862069,488,882,48,20,646
2948,50.827586,478,884,44,19,521
2995,51.637931,479,885,47,19,441
2996,51.655172,478,884,48,20,476
2997,51.672414,479,885,26,15,286
2998,51.689655,478,885,31,17,300
2999,51.706897,478,886,22,14,216
3000,51.724138,478,887,22,13,176
3001,51.741379,479,885,25,15,246
3002,51.758621,480,885,25,15,244
3003,51.775862,480,887,16,11,125
3005,51.810345,480,882,49,17,520
3006,51.827586,479,884,50,19,551
3007,51.844828,479,884,30,16,358
3080,53.103448,482,906,43,19,502
3081,53.12069,482,904,45,22,663
3082,53.137931,482,904,47,29,765
3083,53.155172,482,902,50,29,710
3084,53.172414,481,901,50,25,703
3085,53.189655,481,904,49,21,577
3086,53.206897,483,900,47,22,664
3087,53.224138,483,908,42,16,403
3088,53.241379,481,898,50,29,808
3089,53.258621,483,898,48,23,525
3090,53.275862,486,904,44,18,427
3091,53.293103,486,904,40,16,402
3092,53.310345,486,904,39,17,370
3093,53.327586,482,899,46,27,642
3094,53.344828,481,898,52,36,928
3095,53.362069,482,907,47,25,735
3096,53.37931,483,905,45,25,695
3097,53.396552,483,905,47,26,717
3098,53.413793,483,902,50,31,801
3099,53.431034,482,906,45,27,679
3100,53.448276,481,908,44,23,548
3101,53.465517,481,900,45,28,647
3102,53.482759,480,900,48,31,800
3103,53.5,481,904,48,24,674
3104,53.517241,483,904,47,24,727
3105,53.534483,483,906,45,20,561
3106,53.551724,484,906,44,19,484
3107,53.568966,484,906,44,20,504
3108,53.586207,483,900,51,29,626
3109,53.603448,481,905,48,29,854
3110,53.62069,481,905,47,25,712
3111,53.637931,483,906,43,22,518
3112,53.655172,483,907,43,21,554
3113,53.672414,482,900,48,25,666
3114,53.689655,482,900,48,25,614
3115,53.706897,483,899,47,24,683
3116,53.724138,483,904,46,21,550
3117,53.741379,482,905,47,20,544
3118,53.758621,482,905,56,19,570
3119,53.775862,484,908,45,17,454
3120,53.793103,487,908,40,18,427
3121,53.810345,488,908,39,17,390
3122,53.827586,488,908,40,18,436
3971,68.465517,541,890,31,22,358
3972,68.482759,539,890,31,30,405
3973,68.5,539,889,31,31,443
3974,68.517241,538,889,32,30,460
3975,68.534483,539,889,31,30,425
3976,68.551724,539,889,31,30,397
3977,68.568966,539,890,31,29,385
3978,68.586207,538,890,32,29,419
3979,68.603448,539,890,30,29,371
3980,68.62069,539,890,30,29,364
3981,68.637931,538,889,32,23,394
3982,68.655172,536,889,36,30,558
3983,68.672414,536,889,35,30,536
3984,68.689655,536,888,34,31,543
3985,68.706897,536,889,36,29,568
3986,68.724138,536,889,34,29,493
3987,68.741379,536,889,33,23,406
3988,68.758621,537,886,33,31,545
3989,68.775862,536,888,33,28,491
3990,68.793103,534,888,35,28,558
3991,68.810345,537,888,30,23,368
4008,69.103448,536,886,29,24,374
4009,69.12069,536,887,32,30,527
4010,69.137931,536,886,31,31,520
4011,69.155172,535,887,30,23,375
4012,69.172414,536,886,31,25,404
5095,87.844828,532,899,30,25,488
5096,87.862069,531,899,27,30,509
5097,87.87931,532,899,25,21,375
5098,87.896552,530,897,25,23,458
5099,87.913793,530,897,21,23,368
5100,87.931034,530,897,20,23,359
5101,87.948276,529,897,25,23,416
5102,87.965517,529,897,26,24,455
5103,87.982759,529,897,24,23,415
5104,88.0,528,897,25,23,444
5105,88.017241,527,897,26,24,489
5106,88.034483,527,897,26,23,459
5107,88.051724,527,897,25,24,460
5108,88.068966,526,897,26,24,491
5109,88.086207,526,897,26,24,505
5110,88.103448,525,897,28,24,515
5111,88.12069,525,897,28,24,520
5112,88.137931,524,897,29,26,569
5113,88.155172,525,897,29,25,545
5114,88.172414,525,898,29,24,528
5115,88.189655,525,898,29,24,547
5116,88.206897,525,898,28,24,523
5117,88.224138,525,898,25,24,488
5118,88.241379,524,897,26,25,503
5119,88.258621,524,898,26,24,501
5120,88.275862,524,899,26,23,479
5121,88.293103,515,899,36,23,548
5122,88.310345,508,899,43,23,642
5123,88.327586,515,900,37,22,559
5124,88.344828,514,900,38,22,565
5125,88.362069,508,899,44,23,629
5126,88.37931,514,900,38,23,608
5127,88.396552,514,900,38,23,597
5128,88.413793,514,900,38,23,598
5129,88.431034,513,900,40,24,647
5130,88.448276,510,900,42,24,631
5131,88.465517,513,900,41,24,648
5132,88.482759,510,900,43,24,679
5133,88.5,513,900,40,24,631
5134,88.517241,514,900,39,24,619
5135,88.534483,513,900,40,24,610
5136,88.551724,513,900,40,24,619
5137,88.568966,513,900,40,24,570
5138,88.586207,513,900,37,24,553
5139,88.603448,513,900,40,24,600
5140,88.62069,513,900,34,23,467
5141,88.637931,513,900,34,23,446
5142,88.655172,513,899,34,24,441
5143,88.672414,513,899,34,25,486
5144,88.689655,513,899,25,25,381
5145,88.706897,513,899,36,27,585
5146,88.724138,514,900,24,24,378
5147,88.741379,513,899,39,27,540
5148,88.758621,513,898,26,27,435
5149,88.775862,513,897,26,28,460
5150,88.793103,512,898,26,40,625
5151,88.810345,520,897,18,25,368
5152,88.827586,519,896,32,34,664
5153,88.844828,520,896,26,24,368
5154,88.862069,519,896,27,23,379
5155,88.87931,520,896,26,23,367
5156,88.896552,520,895,28,24,414
5157,88.913793,520,895,26,23,358
5158,88.931034,519,893,29,29,543
5159,88.948276,520,895,26,23,360
5160,88.965517,519,893,27,25,460
5161,88.982759,519,892,29,30,562
5162,89.0,518,894,30,20,369
5163,89.017241,516,894,32,20,384
5164,89.034483,510,894,38,24,537
5165,89.051724,510,895,38,23,541
5166,89.068966,515,896,24,21,357
5167,89.086207,510,895,38,30,580
5168,89.103448,514,895,31,22,473
5169,89.12069,514,895,31,32,596
5170,89.137931,512,896,26,30,409
5171,89.155172,509,896,30,31,426
5172,89.172414,503,896,45,41,877
5173,89.189655,507,896,43,37,874
5174,89.206897,511,897,24,27,404
5175,89.224138,511,898,22,26,400
5176,89.241379,510,898,22,26,410
5177,89.258621,507,898,35,26,558
5178,89.275862,507,897,34,27,535
5179,89.293103,507,897,22,26,436
5180,89.310345,506,897,35,28,587
5181,89.327586,505,897,23,28,468
5182,89.344828,504,897,24,24,448
5183,89.362069,503,896,25,25,469
5184,89.37931,500,896,27,25,505
5185,89.396552,499,896,27,25,512
5186,89.413793,498,896,28,25,515
5187,89.431034,496,895,30,26,567
5188,89.448276,496,896,30,25,542
5189,89.465517,496,896,29,25,533
5190,89.482759,495,896,31,26,569
5191,89.5,495,896,29,25,545
5192,89.517241,494,896,31,25,554
5193,89.534483,494,896,32,25,560
5194,89.551724,491,897,35,27,632
5195,89.568966,491,897,35,25,609
5196,89.586207,489,897,36,26,628
5197,89.603448,488,896,36,27,655
5198,89.62069,487,896,35,27,645
5199,89.637931,486,897,37,25,643
5200,89.655172,484,896,39,26,675
5201,89.672414,482,896,40,27,704
5202,89.689655,481,896,42,26,716
5203,89.706897,480,896,43,26,742
5204,89.724138,478,896,44,26,796
5205,89.741379,478,896,43,26,765
5206,89.758621,477,896,43,26,762
5207,89.775862,475,896,45,26,801
5208,89.793103,475,896,45,27,814
5209,89.810345,474,896,45,26,814
5210,89.827586,473,896,45,28,834
5211,89.844828,472,896,46,28,862
5212,89.862069,471,896,45,29,825
5213,89.87931,470,896,45,29,839
5214,89.896552,470,896,45,29,866
5215,89.913793,468,896,46,30,886
5216,89.931034,467,896,48,29,887
5217,89.948276,467,896,47,30,894
5218,89.965517,466,896,48,30,908
5219,89.982759,466,896,47,30,847
5220,90.0,465,896,48,30,852
5221,90.017241,464,896,49,30,904
5222,90.034483,464,897,48,29,866
5223,90.051724,463,897,48,29,854
5224,90.068966,462,896,48,30,877
5225,90.086207,460,898,49,29,913
5226,90.103448,460,897,48,29,884
5227,90.12069,459,898,47,28,859
5228,90.137931,457,897,49,29,928
5229,90.155172,457,898,49,29,886
5230,90.172414,456,898,50,29,910
5231,90.189655,456,897,49,30,927
5232,90.206897,454,898,50,30,944
5233,90.224138,454,899,49,29,942
5234,90.241379,454,898,49,31,925
5235,90.258621,454,898,50,31,1006
5236,90.275862,454,899,49,31,955
5237,90.293103,454,899,49,30,932
5238,90.310345,455,898,48,31,940
5239,90.327586,455,900,47,29,893
5240,90.344828,456,900,46,29,871
5241,90.362069,457,900,46,29,871
5242,90.37931,457,900,47,30,903
5243,90.396552,458,900,46,30,853
5244,90.413793,458,900,47,30,836
5245,90.431034,459,899,47,30,861
5246,90.448276,459,900,47,30,832
5247,90.465517,460,900,46,30,817
5248,90.482759,460,900,46,30,802
5249,90.5,460,900,46,30,816
5250,90.517241,461,900,45,30,758
5251,90.534483,461,901,45,29,736
5252,90.551724,460,900,48,29,803
5253,90.568966,461,901,45,29,726
5254,90.586207,460,901,46,29,729
5255,90.603448,460,900,37,29,642
5256,90.62069,459,902,47,28,700
5257,90.637931,459,902,30,28,568
5258,90.655172,459,902,30,27,560
5259,90.672414,458,901,32,28,572
5260,90.689655,458,903,31,26,517
5261,90.706897,458,903,30,26,530
5262,90.724138,458,904,30,25,541
5263,90.741379,457,904,28,26,506
5264,90.758621,457,904,28,25,480
5265,90.775862,456,904,27,25,452
5266,90.793103,455,905,28,25,450
5267,90.810345,456,905,27,25,420
5268,90.827586,455,905,28,25,425
5269,90.844828,455,905,28,25,433
5270,90.862069,455,905,26,25,414
5271,90.87931,454,905,27,25,404
5272,90.896552,454,902,34,30,563
5273,90.913793,454,906,20,26,387
5274,90.931034,454,906,20,24,358
5275,90.948276,454,902,33,36,681
5276,90.965517,454,905,21,26,385
5858,101.0,462,896,40,15,377
6320,108.965517,460,889,41,17,408
6361,109.672414,462,887,36,15,358
7334,126.448276,467,890,45,26,481
7335,126.465517,464,889,48,27,655
7336,126.482759,465,890,46,26,628
7337,126.5,460,889,51,27,700
7338,126.517241,461,891,49,25,663
7339,126.534483,459,892,27,22,369
9026,155.62069,452,898,24,24,359
10159,175.155172,446,894,26,24,365
10160,175.172414,445,894,28,23,388
10161,175.189655,444,894,28,25,402
10162,175.206897,443,892,29,27,436
10163,175.224138,442,891,37,55,1068
10164,175.241379,442,893,30,27,439
10165,175.258621,441,892,20,28,380
10166,175.275862,441,892,20,28,403
10167,175.293103,440,892,32,27,486
10168,175.310345,440,891,21,29,421
10169,175.327586,439,891,29,28,487
10170,175.344828,438,891,34,29,579
10171,175.362069,438,891,34,28,584
10172,175.37931,437,891,35,27,576
10173,175.396552,436,891,31,25,489
10174,175.413793,435,891,32,23,474
10175,175.431034,434,890,33,25,518
10176,175.448276,432,890,34,25,552
10177,175.465517,431,890,34,24,536
10178,175.482759,431,890,34,24,537
10179,175.5,430,889,40,27,658
10180,175.517241,429,891,41,25,609
10181,175.534483,428,891,36,23,541
10182,175.551724,427,890,37,25,576
10183,175.568966,427,891,37,25,593
10184,175.586207,428,891,36,23,562
10185,175.603448,427,891,37,24,575
10186,175.62069,427,890,37,25,607
10187,175.637931,426,891,36,23,543
10188,175.655172,425,891,37,24,572
10189,175.672414,425,891,37,24,586
10190,175.689655,424,891,37,26,635
10191,175.706897,423,891,39,28,668
10192,175.724138,422,892,39,27,646
10193,175.741379,421,891,41,28,698
10194,175.758621,422,892,40,27,657
10195,175.775862,421,892,41,27,664
10196,175.793103,420,889,42,29,714
10197,175.810345,420,892,42,26,677
10198,175.827586,420,892,41,26,662
10199,175.844828,420,892,41,25,641
10200,175.862069,418,891,43,26,708
10201,175.87931,420,892,41,25,630
10202,175.896552,420,892,35,24,588
10203,175.913793,419,890,42,27,680
10204,175.931034,419,891,36,27,642
10205,175.948276,419,891,42,25,644
10206,175.965517,419,891,35,25,596
10207,175.982759,419,891,42,27,683
10208,176.0,420,892,33,24,555
10209,176.017241,419,892,34,24,564
10210,176.034483,418,890,35,28,626
10211,176.051724,420,891,33,27,579
10212,176.068966,420,892,33,24,528
10213,176.086207,419,891,34,25,562
10214,176.103448,419,892,29,26,513
10215,176.12069,420,892,28,24,481
10216,176.137931,420,891,23,25,417
10217,176.155172,419,891,27,26,513
10218,176.172414,420,892,25,24,434
10219,176.189655,419,892,25,25,446
10220,176.206897,419,891,27,25,453
10221,176.224138,419,892,24,24,422
10222,176.241379,419,891,25,23,404
10223,176.258621,419,891,24,23,379
10224,176.275862,418,891,24,23,387
10225,176.293103,418,891,24,22,364
10226,176.310345,417,890,23,23,372
10227,176.327586,415,890,23,23,392
10228,176.344828,416,890,21,23,367
10229,176.362069,414,891,29,22,413
10230,176.37931,413,891,23,23,377
10231,176.396552,412,891,24,23,400
10232,176.413793,412,890,21,23,370
10233,176.431034,411,891,22,23,377
10234,176.448276,410,890,26,24,436
10235,176.465517,410,891,23,23,387
10236,176.482759,409,890,21,24,373
10237,176.5,409,889,25,25,417
10238,176.517241,409,890,23,25,409
10239,176.534483,408,890,26,24,411
10240,176.551724,408,890,22,24,388
10241,176.568966,408,889,26,26,455
10242,176.586207,409,890,24,24,395
10243,176.603448,408,890,25,23,401
10244,176.62069,408,890,26,24,401
10245,176.637931,409,891,24,23,375
10246,176.655172,408,890,42,37,785
10247,176.672414,409,891,23,23,357
10248,176.689655,409,891,24,25,397
10249,176.706897,408,890,42,35,737
10250,176.724138,409,890,42,37,724
10251,176.741379,409,890,23,24,363
10888,187.724138,395,888,27,25,383
10889,187.741379,393,884,57,40,1214
10890,187.758621,392,884,58,40,1125
10891,187.775862,391,887,26,20,356
10892,187.793103,389,883,55,42,1159
10893,187.810345,387,883,65,57,1513
10894,187.827586,386,888,27,19,373
10895,187.844828,385,888,27,20,396
10896,187.862069,383,881,50,41,1007
10897,187.87931,383,887,41,19,428
10898,187.896552,380,886,44,21,490
10899,187.913793,380,880,70,58,1996
10900,187.931034,379,880,43,36,922
10901,187.948276,378,881,71,57,1406
10902,187.965517,378,887,40,22,421
10903,187.982759,376,880,61,63,2484
10904,188.0,375,887,43,21,434
10905,188.017241,374,887,43,21,493
10906,188.034483,374,880,66,42,1438
10907,188.051724,370,878,64,57,2429
10908,188.068966,368,881,59,54,2361
10909,188.086207,370,886,25,25,366
10910,188.103448,366,879,60,68,2490
10911,188.12069,366,880,60,55,1961
10912,188.137931,366,886,48,26,625
10913,188.155172,364,880,59,59,2134
10914,188.172414,364,886,25,23,371
10930,188.448276,365,880,45,25,369
10931,188.465517,346,876,68,57,2231
10932,188.482759,346,876,65,57,2600
10933,188.5,351,876,59,57,1905
10934,188.517241,346,876,69,57,2167
10935,188.534483,346,876,68,57,2483
10936,188.551724,351,884,30,30,368
10937,188.568966,346,876,68,60,2222
10938,188.586207,346,876,68,56,2448
10939,188.603448,346,876,67,56,2140
10940,188.62069,346,876,67,40,1525
10941,188.637931,346,876,68,55,2197
10942,188.655172,346,877,67,54,2115
10943,188.672414,350,876,53,55,1863
10944,188.689655,346,876,57,59,1887
10945,188.706897,346,876,64,55,1904
10946,188.724138,351,884,55,22,594
10947,188.741379,350,877,65,48,1575
10948,188.758621,353,884,56,22,548
10949,188.775862,353,884,56,22,552
10950,188.793103,353,885,56,21,561
10951,188.810345,353,885,56,21,560
10952,188.827586,353,885,57,22,569
10953,188.844828,352,885,58,22,635
10954,188.862069,353,885,57,22,583
10955,188.87931,366,890,44,18,401
10956,188.896552,352,884,58,24,623
10957,188.913793,367,890,43,18,404
10958,188.931034,350,878,64,50,1806
10959,188.948276,374,890,36,20,384
10960,188.965517,351,885,59,27,733
11297,194.775862,374,891,32,25,441
11298,194.793103,374,889,36,27,506
11299,194.810345,375,887,39,28,755
11300,194.827586,375,894,22,19,214
11301,194.844828,376,894,11,16,129
11302,194.862069,376,886,36,28,512
11303,194.87931,377,885,37,32,824
11304,194.896552,378,885,36,29,582
11305,194.913793,398,885,16,27,302
11306,194.931034,385,874,30,38,440
11307,194.948276,394,875,22,39,395
11308,194.965517,383,874,19,10,125
11309,194.982759,380,886,35,29,548
11310,195.0,380,887,35,30,701
11311,195.017241,379,887,36,30,726
11312,195.034483,380,887,34,29,525
11313,195.051724,380,888,35,29,649
11314,195.068966,380,886,35,33,818
11315,195.086207,380,886,35,33,828
11316,195.103448,380,886,35,32,822
11317,195.12069,382,886,33,32,758
11318,195.137931,382,886,32,31,619
11319,195.155172,382,886,32,30,603
11320,195.172414,381,886,33,31,709
11321,195.189655,374,873,41,44,1022
11322,195.206897,386,886,28,29,361
11323,195.224138,381,885,33,30,648
11324,195.241379,381,885,33,31,614
11325,195.258621,381,885,33,31,632
11326,195.275862,381,885,33,31,629
11327,195.293103,381,885,32,32,607
11328,195.310345,381,885,30,27,466
11329,195.327586,381,885,30,27,450
11330,195.344828,381,885,31,28,477
11388,196.344828,370,886,28,26,450
11389,196.362069,375,886,23,26,420
11390,196.37931,375,888,23,25,413
11391,196.396552,375,886,22,28,477
11392,196.413793,375,888,24,26,440
11393,196.431034,375,888,23,25,416
11394,196.448276,375,888,23,26,417
11395,196.465517,375,888,22,25,404
11396,196.482759,375,888,22,25,402
11397,196.5,376,888,21,25,376
11398,196.517241,377,888,20,25,368
11399,196.534483,370,886,28,26,392
11400,196.551724,370,886,27,26,378
11401,196.568966,375,886,20,26,293
11402,196.586207,375,888,18,23,247
11403,196.603448,375,888,17,23,222
11404,196.62069,375,888,18,23,223
11405,196.637931,377,887,17,24,240
11406,196.655172,377,888,21,24,285
11407,196.672414,375,886,24,29,444
11408,196.689655,374,886,33,31,618
11409,196.706897,376,887,30,30,514
11410,196.724138,378,888,28,29,438
11411,196.741379,378,887,29,30,453
11412,196.758621,374,886,23,27,390
11413,196.775862,379,887,18,23,248
11414,196.793103,379,887,29,24,411
11415,196.810345,374,882,38,31,599
11416,196.827586,381,884,32,26,380
11417,196.844828,382,884,31,26,413
11418,196.862069,382,882,32,31,532
11419,196.87931,382,884,33,29,509
11420,196.896552,383,884,32,26,414
11421,196.913793,384,885,29,26,378
11422,196.931034,383,887,31,24,392
11442,197.275862,334,872,31,18,363
11443,197.293103,334,872,31,18,361
11444,197.310345,332,871,56,52,1839
11445,197.327586,331,872,33,21,432
11446,197.344828,331,872,31,20,397
11447,197.362069,330,872,51,24,650
11448,197.37931,329,872,52,24,674
11449,197.396552,329,871,51,26,659
11450,197.413793,328,871,52,24,700
11451,197.431034,327,871,34,24,513
11452,197.448276,325,871,35,24,532
11453,197.465517,324,872,53,24,628
11454,197.482759,323,871,51,25,618
11455,197.5,321,870,52,25,638
11456,197.517241,319,870,56,26,731
11457,197.534483,318,870,56,26,711
11458,197.551724,317,870,56,25,724
11459,197.568966,315,870,58,37,861
11460,197.586207,315,870,58,26,775
11461,197.603448,315,871,58,25,741
11462,197.62069,314,871,60,34,832
11463,197.637931,313,871,67,35,978
11464,197.655172,313,870,66,36,1024
11465,197.672414,312,870,64,35,980
11466,197.689655,311,870,65,35,1034
11467,197.706897,310,870,65,36,984
11468,197.724138,310,870,65,37,1073
11469,197.741379,310,870,65,37,963
11470,197.758621,309,870,66,36,995
11471,197.775862,308,870,67,37,999
11472,197.793103,307,870,68,36,1042
11473,197.810345,306,870,69,36,1068
11474,197.827586,305,870,70,36,1034
11475,197.844828,304,870,71,38,1094
11476,197.862069,303,869,72,38,1169
11477,197.87931,302,870,72,37,1164
11478,197.896552,301,868,57,39,1053
11479,197.913793,300,868,70,38,1184
11480,197.931034,298,868,51,24,883
11481,197.948276,297,868,72,39,1242
11482,197.965517,295,867,72,40,1285
11483,197.982759,294,866,71,41,1290
11484,198.0,292,867,70,39,1255
11485,198.017241,291,867,57,39,1263
11486,198.034483,289,866,58,40,1326
11487,198.051724,288,866,57,40,1311
11488,198.068966,288,866,56,40,1326
11489,198.086207,288,866,56,40,1319
11490,198.103448,287,866,57,40,1335
11491,198.12069,287,866,56,40,1320
11492,198.137931,287,866,55,40,1294
11493,198.155172,287,865,55,41,1293
11494,198.172414,287,866,55,40,1253
11495,198.189655,287,866,55,40,1225
11496,198.206897,287,866,62,40,1242
11497,198.224138,287,866,55,40,1207
11498,198.241379,287,867,49,28,962
11499,198.258621,287,867,49,28,935
11500,198.275862,287,866,49,29,968
11501,198.293103,287,867,47,28,917
11502,198.310345,287,867,47,27,888
11503,198.327586,287,866,46,28,863
11504,198.344828,287,866,43,29,850
11505,198.362069,288,867,41,27,809
11506,198.37931,288,866,40,28,791
11507,198.396552,288,866,46,29,817
11508,198.413793,289,867,45,28,792
11509,198.431034,289,867,49,28,818
11510,198.448276,289,867,68,36,984
11511,198.465517,289,867,68,37,1039
11512,198.482759,289,867,68,37,1009
11513,198.5,289,868,68,37,988
11514,198.517241,289,867,68,37,994
11515,198.534483,289,868,68,36,976
11516,198.551724,289,868,67,36,930
11517,198.568966,289,867,28,28,598
11518,198.586207,289,868,28,28,593
11519,198.603448,289,868,26,27,564
11520,198.62069,288,867,27,28,564
11521,198.637931,289,867,25,28,549
11522,198.655172,289,868,25,27,504
11523,198.672414,289,867,23,28,475
11524,198.689655,289,867,23,28,468
11525,198.706897,289,868,21,27,425
11526,198.724138,289,868,21,27,390
11527,198.741379,318,882,38,23,356
11528,198.758621,318,882,37,23,388
11573,199.534483,316,883,34,23,369
12354,213.0,298,866,44,31,434
12355,213.017241,298,865,43,31,470
12356,213.034483,298,865,43,31,546
12357,213.051724,299,865,42,31,524
12358,213.068966,299,865,42,31,540
12359,213.086207,299,865,41,31,500
12360,213.103448,300,866,41,30,469
12361,213.12069,292,865,62,57,1646
12362,213.137931,292,865,50,57,1607
12363,213.155172,301,866,41,27,476
12364,213.172414,302,866,40,28,423
12365,213.189655,292,865,51,57,1611
12366,213.206897,293,865,57,57,1567
12367,213.224138,302,865,43,57,1504
12368,213.241379,294,864,55,56,1541
12369,213.258621,303,865,33,21,386
12370,213.275862,303,865,38,24,477
12371,213.293103,303,864,37,24,471
12372,213.310345,303,864,37,24,466
12373,213.327586,304,864,36,24,478
12374,213.344828,305,864,36,24,513
12375,213.362069,304,863,38,25,552
12376,213.37931,306,863,36,25,504
12377,213.396552,307,863,36,26,512
12378,213.413793,308,863,34,25,493
12379,213.431034,311,864,30,25,456
12380,213.448276,312,864,29,25,468
12381,213.465517,313,864,29,25,485
12382,213.482759,314,863,27,25,487
12383,213.5,315,863,27,25,506
12384,213.517241,317,863,25,25,483
12385,213.534483,317,863,25,23,466
12386,213.551724,317,863,26,23,485
12387,213.568966,318,863,26,23,474
12388,213.586207,318,863,27,24,500
12389,213.603448,318,862,27,25,514
12390,213.62069,318,862,28,25,515
12391,213.637931,318,861,30,26,549
12392,213.655172,318,861,31,26,566
12393,213.672414,318,860,31,26,586
12394,213.689655,318,860,31,26,614
12395,213.706897,318,860,31,26,590
12396,213.724138,318,859,31,27,606
12397,213.741379,318,859,33,27,620
12398,213.758621,318,859,32,26,616
12399,213.775862,318,859,32,26,618
12400,213.793103,318,859,33,34,690
12401,213.810345,318,859,33,34,701
12402,213.827586,318,858,34,35,753
12403,213.844828,318,858,36,36,793
12404,213.862069,318,858,36,36,822
12405,213.87931,318,858,36,36,778
12406,213.896552,318,858,38,36,803
12407,213.913793,318,857,39,36,850
12408,213.931034,320,856,37,37,846
12409,213.948276,320,856,38,37,862
12410,213.965517,321,855,37,38,872
12411,213.982759,321,856,37,37,868
12412,214.0,321,856,37,37,863
12413,214.017241,322,856,36,37,859
12414,214.034483,322,856,36,37,847
12415,214.051724,323,856,35,37,820
12416,214.068966,323,856,35,35,774
12417,214.086207,323,856,35,34,764
12418,214.103448,324,856,34,28,698
12419,214.12069,324,856,34,28,682
12420,214.137931,325,856,33,28,672
