frame,time_s,x,y,w,h,area
5687,98.051724,612,816,39,31,666
5688,98.068966,612,817,40,30,667
5689,98.086207,612,816,38,31,669
5690,98.103448,612,816,40,31,682
5691,98.12069,612,816,39,31,680
5692,98.137931,612,816,39,31,674
5693,98.155172,612,816,40,31,685
5694,98.172414,612,816,39,30,670
5695,98.189655,612,816,39,30,671
5696,98.206897,612,815,39,31,682
5697,98.224138,612,815,40,30,696
5698,98.241379,612,815,39,30,679
5699,98.258621,612,815,39,29,672
5700,98.275862,612,814,40,31,690
5701,98.293103,612,814,39,31,690
5702,98.310345,612,814,40,31,711
5703,98.327586,612,814,40,31,721
5704,98.344828,612,814,50,32,815
5705,98.362069,612,814,38,30,688
5706,98.37931,614,814,37,31,688
5707,98.396552,614,814,37,35,709
5708,98.413793,614,813,37,34,709
5709,98.431034,615,812,38,35,723
5710,98.448276,615,812,38,42,768
5711,98.465517,615,812,38,50,793
5712,98.482759,615,812,38,42,754
5713,98.5,616,812,37,42,733
5714,98.517241,616,812,36,42,715
5715,98.534483,616,812,36,43,695
5716,98.551724,617,812,35,33,591
5717,98.568966,616,812,36,33,602
5718,98.586207,616,812,36,33,578
5719,98.603448,616,812,34,30,522
5720,98.62069,616,812,32,30,492
5721,98.637931,616,812,32,30,489
5722,98.655172,617,812,31,29,480
5723,98.672414,617,812,33,29,526
5724,98.689655,617,812,35,30,524
5725,98.706897,617,812,34,30,504
5726,98.724138,617,812,33,30,476
5727,98.741379,617,812,33,29,489
5728,98.758621,617,812,34,29,511
5729,98.775862,617,812,33,29,499
5730,98.793103,617,811,34,30,523
5731,98.810345,617,810,34,32,548
5732,98.827586,619,810,32,32,537
5733,98.844828,619,810,32,32,618
5734,98.862069,619,810,31,30,597
5735,98.87931,619,810,32,32,618
5736,98.896552,620,810,31,32,569
5737,98.913793,619,810,32,31,610
5738,98.931034,619,809,32,31,623
5739,98.948276,620,809,31,33,635
5740,98.965517,619,809,32,32,651
5741,98.982759,620,809,31,32,629
5742,99.0,619,809,32,31,630
5743,99.017241,619,809,31,32,626
5744,99.034483,619,809,31,31,622
5745,99.051724,620,809,30,31,614
5746,99.068966,620,808,31,33,621
5747,99.086207,620,809,30,31,590
5748,99.103448,620,809,30,31,524
5749,99.12069,620,809,30,31,498
5750,99.137931,620,809,30,32,494
5751,99.155172,620,809,30,31,471
5752,99.172414,620,809,30,31,461
5753,99.189655,620,809,30,30,447
5754,99.206897,620,809,29,30,396
5755,99.224138,620,809,30,30,389
5832,100.551724,616,804,25,25,361
5833,100.568966,616,804,26,25,402
5834,100.586207,616,804,25,25,387
5835,100.603448,616,803,26,26,426
5836,100.62069,616,803,26,26,440
5837,100.637931,616,802,36,27,533
5838,100.655172,616,802,34,27,545
5839,100.672414,616,802,33,34,680
5840,100.689655,616,801,34,28,592
5841,100.706897,616,801,36,31,684
5842,100.724138,616,802,36,27,606
5843,100.741379,616,802,35,30,676
5844,100.758621,616,802,36,27,566
5845,100.775862,616,802,33,27,575
5846,100.793103,616,802,33,27,523
5847,100.810345,616,803,34,26,501
5848,100.827586,616,803,33,26,478
5849,100.844828,616,804,33,24,436
5850,100.862069,616,804,25,24,371
5851,100.87931,617,804,31,26,494
5852,100.896552,618,803,31,27,561
5853,100.913793,617,803,28,25,476
5854,100.931034,618,803,27,25,459
5855,100.948276,618,803,30,29,569
5856,100.965517,617,801,34,29,651
5857,100.982759,617,801,35,29,665
5858,101.0,617,801,35,29,673
5859,101.017241,617,801,33,29,661
5860,101.034483,618,801,32,30,652
5861,101.051724,618,802,32,29,612
5862,101.068966,618,802,31,28,575
5863,101.086207,619,802,31,28,529
5864,101.103448,621,802,29,30,531
5865,101.12069,620,801,30,31,504
5866,101.137931,621,802,28,30,467
5867,101.155172,623,801,31,31,509
5868,101.172414,623,802,32,30,532
5869,101.189655,623,801,32,31,470
5870,101.206897,623,802,32,30,508
5871,101.224138,623,801,32,31,609
5872,101.241379,622,801,33,30,636
5873,101.258621,621,801,34,30,638
5874,101.275862,623,801,32,30,610
5875,101.293103,621,801,34,30,585
5876,101.310345,622,801,33,30,552
5877,101.327586,621,802,34,29,573
5878,101.344828,622,802,33,29,483
5879,101.362069,622,801,33,30,495
5880,101.37931,622,802,33,29,464
5881,101.396552,619,800,36,30,623
5882,101.413793,622,799,35,30,571
5883,101.431034,622,799,33,30,637
5884,101.448276,622,799,33,30,630
5885,101.465517,621,799,33,30,620
5886,101.482759,622,799,32,30,618
5887,101.5,622,799,32,30,520
5888,101.517241,622,799,32,30,607
5889,101.534483,622,799,32,30,615
5890,101.551724,622,798,32,31,529
5891,101.568966,622,798,32,31,526
5892,101.586207,622,799,32,30,513
5893,101.603448,622,798,32,30,527
5894,101.62069,622,798,32,30,522
5895,101.637931,622,798,32,30,516
5896,101.655172,622,798,32,30,529
5897,101.672414,622,798,46,36,601
5898,101.689655,622,797,36,36,680
5899,101.706897,621,797,33,31,540
5900,101.724138,621,796,32,32,538
5901,101.741379,621,798,37,35,549
5902,101.758621,621,797,33,31,512
5903,101.775862,622,797,32,31,500
5904,101.793103,623,797,31,31,490
5905,101.810345,623,798,31,30,466
5906,101.827586,622,797,32,31,484
5907,101.844828,621,796,32,31,485
5908,101.862069,621,796,32,31,485
5909,101.87931,620,796,32,31,472
6675,115.086207,623,806,35,32,486
6676,115.103448,622,801,49,49,920
6677,115.12069,638,805,20,33,396
6678,115.137931,635,801,23,41,477
6679,115.155172,634,799,26,43,540
6680,115.172414,634,798,36,50,629
6681,115.189655,633,796,26,41,536
6682,115.206897,633,796,36,51,694
6683,115.224138,633,796,36,51,708
6684,115.241379,633,795,27,44,600
6685,115.258621,632,795,37,51,690
6686,115.275862,632,795,37,51,706
6687,115.293103,632,795,27,36,530
6688,115.310345,632,794,28,37,551
6689,115.327586,632,794,27,37,535
6690,115.344828,631,794,27,37,518
6691,115.362069,631,794,28,36,534
6692,115.37931,631,794,28,36,529
6693,115.396552,631,794,28,37,534
6694,115.413793,631,794,28,36,526
6695,115.431034,631,794,27,36,522
6696,115.448276,630,794,28,36,532
6697,115.465517,630,793,28,37,519
6698,115.482759,630,793,28,35,514
6699,115.5,630,793,28,35,499
6700,115.517241,630,793,30,35,531
6701,115.534483,630,792,28,35,493
6702,115.551724,630,792,30,36,556
6703,115.568966,630,792,31,36,558
6704,115.586207,629,792,31,36,504
6705,115.603448,626,791,35,36,645
6706,115.62069,630,792,32,36,538
6707,115.637931,629,791,33,37,537
6708,115.655172,626,792,34,35,604
6709,115.672414,629,791,32,37,519
6710,115.689655,626,791,35,36,660
6711,115.706897,626,792,35,35,620
6712,115.724138,629,792,32,35,508
6713,115.741379,629,792,31,35,491
6714,115.758621,630,792,31,35,466
6715,115.775862,630,792,31,35,465
6716,115.793103,630,792,25,32,390
7056,121.655172,640,806,32,59,750
7057,121.672414,625,803,49,63,1043
7058,121.689655,625,803,49,62,908
7059,121.706897,624,801,14,21,195
7060,121.724138,643,804,32,48,669
7061,121.741379,624,802,13,20,179
7062,121.758621,624,798,38,31,578
7063,121.775862,644,804,33,26,389
7080,122.068966,643,805,30,47,513
7081,122.086207,624,803,13,19,152
7082,122.103448,644,805,29,46,495
7083,122.12069,644,804,29,47,501
7084,122.137931,644,805,30,46,497
7197,124.086207,640,795,24,29,373
7198,124.103448,639,794,24,30,386
7199,124.12069,639,794,25,29,390
7200,124.137931,639,794,25,30,384
7201,124.155172,639,794,25,29,372
7280,125.517241,649,800,21,29,373
7281,125.534483,631,802,47,62,1013
7282,125.551724,631,802,11,19,147
7283,125.568966,631,803,10,19,138
7284,125.586207,631,805,10,17,123
7285,125.603448,647,798,22,31,387
7286,125.62069,649,800,21,30,413
7287,125.637931,647,802,23,29,397
7288,125.655172,647,804,23,27,386
7289,125.672414,649,806,22,36,477
7290,125.689655,653,808,17,30,371
7291,125.706897,631,802,18,20,221
7292,125.724138,631,803,10,19,141
7293,125.741379,631,805,10,17,128
7294,125.758621,632,805,9,17,119
7295,125.775862,648,799,21,36,411
7296,125.793103,644,796,25,39,437
7297,125.810345,644,795,25,44,491
7298,125.827586,644,795,24,38,388
7299,125.844828,644,796,24,43,421
7300,125.862069,644,796,24,38,373
7301,125.87931,644,796,23,38,365
7302,125.896552,644,798,24,41,402
7303,125.913793,644,798,23,41,371
7319,126.189655,637,790,33,19,359
7320,126.206897,633,790,49,36,840
7321,126.224138,633,789,38,37,736
7322,126.241379,637,789,33,20,368
7323,126.258621,637,789,34,31,487
7324,126.275862,634,787,37,35,719
7325,126.293103,636,788,34,21,392
7326,126.310345,636,788,35,21,420
7327,126.327586,636,788,34,21,394
7328,126.344828,634,788,38,34,578
7329,126.362069,634,788,37,34,588
7330,126.37931,636,789,34,20,377
7331,126.396552,636,789,35,20,366
7332,126.413793,636,788,35,21,378
7333,126.431034,635,788,36,20,389
7334,126.448276,636,788,35,20,375
7335,126.465517,636,788,35,20,378
7336,126.482759,635,788,35,20,377
7337,126.5,635,788,36,20,383
7338,126.517241,635,788,35,20,380
7339,126.534483,635,788,36,20,384
7340,126.551724,635,788,35,20,379
7680,132.413793,631,783,32,18,394
7681,132.431034,631,782,33,19,411
7682,132.448276,631,782,32,19,397
7683,132.465517,631,782,32,19,388
7684,132.482759,632,782,31,19,373
7685,132.5,632,782,31,19,377
7686,132.517241,632,782,31,24,407
7687,132.534483,632,782,32,18,376
7688,132.551724,631,782,32,18,387
7689,132.568966,631,782,33,18,385
7690,132.586207,631,782,32,18,383
7691,132.603448,631,782,32,18,382
7692,132.62069,631,783,35,17,361
7717,133.051724,654,798,43,34,502
7718,133.068966,653,798,45,50,858
7719,133.086207,656,798,41,34,467
7720,133.103448,654,798,42,34,508
7721,133.12069,652,798,45,34,599
7722,133.137931,652,798,45,34,574
7723,133.155172,652,798,44,34,554
7724,133.172414,652,798,44,34,570
7725,133.189655,651,797,46,50,838
7726,133.206897,652,798,28,32,392
7727,133.224138,652,798,31,30,360
7740,133.448276,641,786,29,33,417
7741,133.465517,640,786,30,33,444
7742,133.482759,641,786,30,33,429
7743,133.5,640,786,30,33,427
7744,133.517241,639,786,31,33,430
7745,133.534483,640,786,31,31,432
7746,133.551724,638,786,28,31,411
7747,133.568966,638,786,28,30,396
7748,133.586207,638,786,27,31,390
7749,133.603448,637,784,36,33,516
7750,133.62069,636,784,37,33,509
7751,133.637931,635,783,38,33,519
7752,133.655172,635,783,38,33,546
7753,133.672414,635,783,38,34,536
7754,133.689655,635,783,38,34,530
7755,133.706897,635,784,37,32,480
7756,133.724138,633,785,32,32,370
8295,143.017241,659,824,21,34,377
8296,143.034483,659,824,21,34,361
8297,143.051724,658,823,22,35,449
8298,143.068966,658,823,20,31,396
8299,143.086207,646,822,32,36,587
8300,143.103448,657,823,21,28,403
8301,143.12069,657,824,21,29,385
8302,143.137931,658,825,21,28,381
8303,143.155172,657,825,23,30,431
8304,143.172414,658,825,21,30,389
8305,143.189655,658,823,22,35,445
8610,148.448276,625,790,34,35,725
8611,148.465517,626,790,59,104,2882
8612,148.482759,631,790,57,96,2651
8613,148.5,633,790,57,95,2688
8614,148.517241,634,790,52,79,1978
8615,148.534483,634,790,51,76,1819
8616,148.551724,634,790,51,74,1792
8617,148.568966,634,791,52,70,1656
8618,148.586207,634,791,53,69,1664
8619,148.603448,635,791,55,69,1699
8620,148.62069,635,791,51,67,1596
8621,148.637931,635,791,51,67,1538
8622,148.655172,635,792,51,66,1469
8623,148.672414,635,793,51,65,1492
8624,148.689655,635,793,51,65,1432
8625,148.706897,635,793,51,64,1400
8626,148.724138,635,793,51,65,1388
8627,148.741379,635,793,51,65,1404
8628,148.758621,635,793,51,65,1366
8629,148.775862,635,793,50,65,1347
8630,148.793103,635,793,50,64,1361
8631,148.810345,635,793,51,64,1319
8632,148.827586,636,793,49,64,1258
8633,148.844828,636,805,50,52,1126
8634,148.862069,637,805,49,52,1111
8635,148.87931,636,793,49,64,1211
8636,148.896552,636,805,49,52,1098
8637,148.913793,636,805,49,52,1126
8638,148.931034,635,805,50,51,1053
8639,148.948276,635,805,47,51,984
8640,148.965517,635,805,49,51,996
8641,148.982759,635,805,49,51,1046
8642,149.0,636,805,48,51,976
8643,149.017241,636,805,48,51,932
8644,149.034483,635,805,47,40,833
8645,149.051724,636,805,46,40,798
8646,149.068966,635,805,49,41,797
8647,149.086207,635,805,49,41,766
8648,149.103448,635,805,48,41,824
8649,149.12069,635,805,49,41,770
8650,149.137931,654,813,30,36,507
8651,149.155172,635,805,49,41,782
8652,149.172414,654,813,30,33,465
8653,149.189655,654,813,30,33,430
9276,159.931034,652,798,41,35,520
9277,159.948276,651,797,28,36,373
9278,159.965517,652,797,28,36,377
9279,159.982759,651,797,42,36,534
9280,160.0,651,797,45,37,653
9281,160.017241,652,798,45,37,682
9282,160.034483,652,798,44,38,676
9283,160.051724,652,798,44,37,649
9284,160.068966,652,798,44,37,653
9285,160.086207,652,798,45,37,689
9286,160.103448,652,798,44,37,692
