frame,time_s,x,y,w,h,area
64,1.103448,251,287,27,61,675
65,1.12069,251,287,24,63,748
97,1.672414,250,288,22,64,734
98,1.689655,249,288,20,33,374
99,1.706897,247,288,22,33,375
100,1.724138,249,288,20,34,375
218,3.758621,245,303,20,40,574
219,3.775862,238,295,32,66,924
220,3.793103,245,295,24,48,668
221,3.810345,245,295,25,48,679
222,3.827586,244,315,22,28,361
327,5.637931,244,321,22,45,405
328,5.655172,243,321,23,53,642
329,5.672414,243,321,23,54,620
330,5.689655,242,320,24,54,631
331,5.706897,242,320,24,54,622
332,5.724138,242,321,24,53,626
333,5.741379,242,320,24,56,642
334,5.758621,244,333,22,37,370
335,5.775862,241,321,25,54,670
336,5.793103,242,321,23,49,612
337,5.810345,244,321,20,45,403
1874,32.310345,249,330,35,35,497
2010,34.655172,248,338,31,30,410
2396,41.310345,253,355,27,29,362
2397,41.327586,253,355,27,29,365
2575,44.396552,253,350,21,28,361
2576,44.413793,250,342,31,40,629
2577,44.431034,250,342,30,40,594
2578,44.448276,250,350,24,31,378
2579,44.465517,250,350,24,32,409
2580,44.482759,251,350,23,32,406
2581,44.5,251,350,25,32,420
2582,44.517241,251,350,25,32,439
2583,44.534483,251,350,25,32,420
2584,44.551724,251,350,25,32,427
2585,44.568966,251,350,29,32,468
2586,44.586207,250,350,26,32,449
2587,44.603448,251,350,25,32,426
2588,44.62069,251,350,25,32,413
2589,44.637931,251,350,25,32,431
2590,44.655172,251,350,25,33,432
2591,44.672414,251,350,25,32,403
2592,44.689655,250,346,27,36,512
2593,44.706897,251,350,23,32,368
2594,44.724138,253,350,22,31,379
2665,45.948276,251,354,23,32,359
2666,45.965517,251,354,24,32,390
2667,45.982759,255,354,20,31,357
2668,46.0,254,354,21,32,386
2669,46.017241,252,355,24,33,449
2670,46.034483,252,356,24,33,464
2671,46.051724,253,356,23,33,442
2672,46.068966,253,355,23,33,447
2673,46.086207,253,355,23,33,441
2674,46.103448,254,355,22,33,417
2675,46.12069,254,356,26,33,451
2676,46.137931,253,356,23,33,451
2677,46.155172,253,357,24,32,444
2678,46.172414,251,358,25,31,443
2679,46.189655,251,358,24,31,443
2680,46.206897,250,358,26,31,473
2681,46.224138,247,358,28,44,585
2682,46.241379,244,358,31,47,637
2683,46.258621,252,358,24,33,479
2684,46.275862,252,358,24,55,655
2685,46.293103,253,358,23,54,656
2686,46.310345,252,360,23,32,469
2687,46.327586,252,359,24,33,485
2688,46.344828,252,358,24,33,466
2689,46.362069,252,358,24,32,449
2690,46.37931,252,358,22,32,437
2691,46.396552,251,358,23,32,424
2692,46.413793,251,358,23,32,436
2693,46.431034,252,358,23,32,443
2694,46.448276,252,358,23,33,441
2695,46.465517,253,360,22,31,416
2696,46.482759,252,359,25,32,457
2697,46.5,252,359,25,32,465
2698,46.517241,252,359,25,32,457
2699,46.534483,252,358,28,33,492
2700,46.551724,253,357,27,33,477
2701,46.568966,252,356,28,34,515
2702,46.586207,252,356,28,34,502
2703,46.603448,252,356,28,35,505
2704,46.62069,252,357,28,35,546
2705,46.637931,246,359,36,50,842
2706,46.655172,254,360,28,32,608
2707,46.672414,253,361,28,33,591
2708,46.689655,253,361,28,33,603
2709,46.706897,253,361,27,32,539
2710,46.724138,250,361,27,34,547
2711,46.741379,246,358,29,52,755
2712,46.758621,246,358,28,52,757
2713,46.775862,246,358,28,52,732
2714,46.793103,246,358,29,52,731
2715,46.810345,246,358,30,52,741
2716,46.827586,246,356,31,54,704
2717,46.844828,248,354,32,39,512
2718,46.862069,250,354,31,38,529
2719,46.87931,251,354,30,39,499
2720,46.896552,251,354,30,39,510
2721,46.913793,252,354,30,39,560
2722,46.931034,251,354,31,41,655
2723,46.948276,252,354,30,40,625
2724,46.965517,254,354,27,41,632
2725,46.982759,248,355,34,63,1023
2726,47.0,247,355,35,62,1037
2727,47.017241,254,354,28,42,652
2728,47.034483,253,355,29,42,679
2729,47.051724,246,355,36,63,1089
2730,47.068966,247,356,35,65,1125
2731,47.086207,248,356,34,65,1145
2732,47.103448,248,357,34,65,1162
2733,47.12069,248,358,34,64,1121
2734,47.137931,248,361,33,62,1099
2735,47.155172,248,364,33,57,998
2736,47.172414,248,368,33,54,976
2737,47.189655,248,368,32,54,941
2738,47.206897,248,364,33,58,985
2739,47.224138,251,362,31,61,1091
2740,47.241379,249,362,33,61,1104
2741,47.258621,250,364,32,58,1074
2742,47.275862,249,366,33,57,1100
2743,47.293103,255,366,27,58,1065
2744,47.310345,251,362,31,60,1022
2745,47.327586,249,362,33,57,1043
2746,47.344828,256,362,28,56,1036
2747,47.362069,258,361,26,56,1031
2748,47.37931,258,362,26,56,979
2749,47.396552,258,362,25,59,1006
2750,47.413793,257,360,27,63,1082
2751,47.431034,258,360,25,64,1066
2752,47.448276,257,360,27,60,1053
2753,47.465517,252,360,32,62,1094
2754,47.482759,253,362,29,60,1028
2755,47.5,254,362,28,62,998
2756,47.517241,253,362,30,61,1071
2757,47.534483,252,362,31,63,1093
2758,47.551724,252,362,31,64,1066
2759,47.568966,253,362,29,63,1007
2760,47.586207,254,362,30,61,1000
2761,47.603448,254,362,28,62,980
2762,47.62069,253,362,29,64,1043
2763,47.637931,252,362,31,63,1044
2764,47.655172,252,370,31,56,1022
2765,47.672414,252,370,30,57,1031
2766,47.689655,254,376,28,50,940
2767,47.706897,255,376,27,50,836
2768,47.724138,254,376,28,50,859
2769,47.741379,255,376,27,50,834
2770,47.758621,255,376,28,49,844
2771,47.775862,254,376,29,48,853
2772,47.793103,240,377,42,49,1016
2773,47.810345,241,377,41,49,977
2774,47.827586,254,378,29,48,801
2775,47.844828,253,378,31,47,754
2776,47.862069,254,378,30,47,720
2777,47.87931,255,379,27,46,673
2778,47.896552,256,379,26,47,677
2779,47.913793,257,379,25,46,613
2780,47.931034,257,379,25,47,600
2781,47.948276,256,381,26,44,503
2782,47.965517,254,381,28,45,543
2783,47.982759,242,381,40,48,847
2784,48.0,253,382,15,22,235
2785,48.017241,243,381,39,48,905
2786,48.034483,244,384,38,45,692
2787,48.051724,246,384,22,46,451
