frame,time_s,x,y,w,h,area
35,0.603448,462,200,36,29,684
36,0.62069,426,200,76,40,1456
37,0.637931,425,198,81,44,1661
38,0.655172,424,196,83,48,1963
39,0.672414,423,197,86,49,2293
40,0.689655,422,194,88,55,2319
41,0.706897,422,187,96,63,2433
42,0.724138,425,193,90,57,2355
43,0.741379,427,190,90,60,2357
44,0.758621,427,190,90,62,2161
45,0.775862,430,185,89,67,1975
46,0.793103,446,190,72,62,1525
47,0.810345,454,192,62,58,1149
48,0.827586,455,192,61,58,1282
49,0.844828,478,204,36,46,918
50,0.862069,462,203,52,47,916
51,0.87931,489,219,23,31,371
71,1.224138,500,194,22,44,568
72,1.241379,491,193,31,46,682
73,1.258621,500,192,22,42,573
74,1.275862,505,195,17,37,344
75,1.293103,502,193,20,33,441
76,1.310345,499,193,23,39,567
77,1.327586,504,195,18,39,503
78,1.344828,497,194,27,43,722
79,1.362069,497,193,27,43,729
80,1.37931,504,193,20,41,566
81,1.396552,505,194,19,40,492
82,1.413793,505,190,21,41,594
83,1.431034,508,190,17,36,427
84,1.448276,505,189,20,45,615
85,1.465517,500,190,27,47,856
86,1.482759,501,192,25,45,771
87,1.5,501,190,26,48,821
88,1.517241,502,190,25,48,681
89,1.534483,502,192,24,46,608
90,1.551724,501,192,25,46,592
91,1.568966,502,195,24,44,484
92,1.586207,502,198,24,41,464
93,1.603448,502,198,24,41,497
94,1.62069,501,195,26,45,586
95,1.637931,501,198,25,42,510
96,1.655172,504,204,22,36,408
97,1.672414,501,193,28,49,578
98,1.689655,504,205,23,35,374
323,5.568966,518,158,26,39,416
324,5.586207,520,157,26,39,459
325,5.603448,518,157,28,40,497
326,5.62069,518,136,28,66,1022
327,5.637931,520,157,26,39,461
328,5.655172,519,136,27,60,753
329,5.672414,519,136,30,60,786
330,5.689655,519,157,27,40,517
331,5.706897,519,157,27,40,495
332,5.724138,518,135,33,66,1048
333,5.741379,519,136,30,64,841
334,5.758621,513,135,38,71,1187
335,5.775862,513,136,38,68,1105
336,5.793103,519,158,27,42,489
337,5.810345,519,158,29,42,495
338,5.827586,520,157,29,43,507
339,5.844828,520,158,26,44,487
340,5.862069,520,158,26,46,507
341,5.87931,522,159,24,43,421
342,5.896552,522,158,24,44,432
343,5.913793,520,157,29,52,641
344,5.931034,520,159,29,47,580
345,5.948276,521,158,28,48,584
346,5.965517,520,158,30,48,609
347,5.982759,520,136,31,76,957
348,6.0,520,159,30,45,531
349,6.017241,520,160,28,58,573
350,6.034483,521,159,26,59,566
351,6.051724,521,158,28,58,617
352,6.068966,521,140,29,76,870
353,6.086207,522,158,24,49,470
416,7.172414,535,161,25,25,399
417,7.189655,537,161,25,26,430
418,7.206897,537,160,26,26,435
419,7.224138,538,159,26,27,442
420,7.241379,538,159,27,27,500
421,7.258621,538,160,28,29,543
422,7.275862,539,159,27,27,508
423,7.293103,539,158,27,30,534
424,7.310345,539,158,28,28,530
425,7.327586,538,158,30,30,578
