frame,time_s,x,y,w,h,area
1091,18.810345,424,769,49,35,1071
1092,18.827586,424,770,48,35,1058
1093,18.844828,423,769,49,36,1084
1094,18.862069,422,769,51,36,1151
1095,18.87931,423,769,49,36,1076
1096,18.896552,422,769,49,35,1085
1097,18.913793,422,768,39,37,1024
1098,18.931034,422,768,39,39,1045
1099,18.948276,422,768,39,39,1032
1100,18.965517,423,767,38,39,983
1101,18.982759,423,767,37,39,988
1102,19.0,425,767,35,39,961
1103,19.017241,426,766,34,39,898
1104,19.034483,425,766,35,39,882
1105,19.051724,427,766,33,40,909
1106,19.068966,429,767,31,40,855
1107,19.086207,429,768,31,39,850
1108,19.103448,430,769,29,37,780
1109,19.12069,430,768,29,38,769
1110,19.137931,430,769,30,37,772
1111,19.155172,430,769,30,37,732
1112,19.172414,432,769,56,37,1175
1113,19.189655,433,765,54,42,1265
1114,19.206897,446,765,38,26,532
1115,19.224138,434,771,30,34,645
1116,19.241379,434,770,47,35,754
1117,19.258621,435,766,42,39,947
1118,19.275862,436,776,29,28,443
1119,19.293103,437,765,43,35,837
1120,19.310345,441,766,39,38,700
1121,19.327586,438,765,43,40,912
1122,19.344828,438,764,44,41,958
1123,19.362069,438,763,44,42,1000
1124,19.37931,441,763,41,42,925
1125,19.396552,437,763,43,42,945
1126,19.413793,441,762,40,42,882
1127,19.431034,441,763,38,38,775
1128,19.448276,441,762,38,41,853
1129,19.465517,450,762,29,18,378
1130,19.482759,439,762,40,45,923
1131,19.5,438,760,41,46,997
1132,19.517241,437,760,40,43,952
1133,19.534483,438,759,44,43,1023
1134,19.551724,437,759,41,43,935
1135,19.568966,438,759,41,37,837
1136,19.586207,439,759,40,28,652
1137,19.603448,438,759,40,28,657
1138,19.62069,438,758,40,45,885
1139,19.637931,438,756,41,31,799
1140,19.655172,439,756,38,31,762
1141,19.672414,438,756,41,37,830
1142,19.689655,438,756,39,37,799
1143,19.706897,438,756,40,31,764
1144,19.724138,441,757,37,23,619
1145,19.741379,440,757,38,23,626
1146,19.758621,440,756,38,24,653
1147,19.775862,439,756,39,30,714
1148,19.793103,440,756,38,29,683
1149,19.810345,439,756,39,29,685
1150,19.827586,440,756,38,24,626
1151,19.844828,440,756,38,29,620
1152,19.862069,440,756,38,23,582
1153,19.87931,441,756,37,22,546
1154,19.896552,440,756,37,22,555
1155,19.913793,440,756,38,22,548
1156,19.931034,440,756,37,22,536
1157,19.948276,441,756,36,22,537
1158,19.965517,440,756,37,22,541
1159,19.982759,440,756,37,22,538
1160,20.0,440,756,37,22,529
1161,20.017241,440,756,36,22,498
1162,20.034483,441,756,36,22,496
1163,20.051724,440,756,38,22,506
1164,20.068966,440,755,37,22,506
1165,20.086207,440,755,36,22,488
1166,20.103448,440,756,36,19,445
1167,20.12069,440,756,37,19,438
1168,20.137931,441,756,36,21,442
1169,20.155172,440,756,36,18,419
1170,20.172414,440,756,36,16,379
1317,22.706897,459,780,30,26,378
1318,22.724138,439,767,51,40,1147
1319,22.741379,459,777,30,25,390
1320,22.758621,459,777,30,25,391
1321,22.775862,441,769,45,32,745
1322,22.793103,439,768,48,34,1016
1323,22.810345,440,768,47,33,1009
1324,22.827586,459,776,27,24,365
1325,22.844828,459,775,28,25,382
1326,22.862069,440,768,47,32,955
1327,22.87931,440,768,46,32,917
1328,22.896552,440,769,51,33,976
1329,22.913793,440,768,49,33,945
1330,22.931034,459,776,28,24,359
1350,23.275862,465,772,23,28,395
1351,23.293103,465,770,24,30,478
1352,23.310345,465,769,25,32,529
1353,23.327586,465,770,25,30,512
1354,23.344828,465,770,25,30,530
1355,23.362069,448,770,41,32,707
1356,23.37931,448,770,41,30,672
1357,23.396552,464,770,25,30,483
1358,23.413793,465,771,24,28,450
1359,23.431034,464,771,26,27,459
1360,23.448276,464,770,26,31,511
1361,23.465517,464,771,23,27,394
1362,23.482759,465,771,23,28,425
1363,23.5,465,771,28,27,477
1364,23.517241,466,771,28,26,484
1365,23.534483,467,771,26,26,474
1366,23.551724,467,771,26,26,466
1367,23.568966,467,772,26,25,442
1368,23.586207,467,772,27,25,473
1369,23.603448,469,772,25,25,464
1370,23.62069,469,772,25,25,471
1371,23.637931,469,771,25,26,478
1372,23.655172,469,771,25,25,479
1373,23.672414,469,770,26,26,473
1374,23.689655,470,770,26,27,494
1375,23.706897,471,770,26,30,544
1376,23.724138,471,770,27,31,613
